MoldCutterID,CutterID,MoldDesignID,MoldID,DateEntry,MoldCutterNotes
1476,1249,2937,1482,11-Sep-24,
1474,1249,3544,4288,11-Sep-24,
1475,1249,3549,4298,11-Sep-24,
2495,1249,4276,,22-Jan-25,
2496,1252,2310,,22-Jan-25,
1461,1252,2311,241,11-Sep-24,
1462,1254,3227,1357,11-Sep-24,
1463,1256,78,443,11-Sep-24,
1464,1258,545,1082,11-Sep-24,
1465,1260,477,1330,11-Sep-24,
1466,1262,634,2221,11-Sep-24,
2497,1262,730,,22-Jan-25,
1467,1264,1861,3425,11-Sep-24,
1478,1265,1858,905,11-Sep-24,
1479,1267,1973,157,11-Sep-24,
1469,1269,3164,49,11-Sep-24,
2498,1272,914,,22-Jan-25,
1468,1272,3546,4290,11-Sep-24,
1480,1273,3255,103,11-Sep-24,
1482,1275,2649,2333,11-Sep-24,
1481,1276,2761,2275,11-Sep-24,
1504,1277,1539,780,11-Sep-24,
1503,1279,765,381,11-Sep-24,
1501,1281,3172,13,11-Sep-24,
1505,1283,442,2488,11-Sep-24,
1511,1284,529,1074,11-Sep-24,
1502,1285,1020,1041,11-Sep-24,
1512,1286,2345,682,11-Sep-24,
1510,1287,385,477,11-Sep-24,
1500,1288,1512,790,11-Sep-24,
1509,1289,2217,234,11-Sep-24,
1506,1291,3133,1993,11-Sep-24,
1507,1291,3136,1992,11-Sep-24,
1508,1291,3137,2012,11-Sep-24,
1545,1292,3605,,08-Oct-24,
1555,1293,1302,,23-Oct-24,
1556,1294,559,,23-Oct-24,
1557,1295,3623,,23-Oct-24,
1558,1297,888,,23-Oct-24,
1551,1299,2190,,23-Oct-24,
1552,1299,2191,,23-Oct-24,
1863,1300,2175,,09-Dec-24,
1864,1300,2176,,09-Dec-24,
1865,1300,3481,,09-Dec-24,
1559,1301,1834,,23-Oct-24,
1560,1302,1591,,23-Oct-24,
1561,1304,3624,,23-Oct-24,
1562,1305,1556,,23-Oct-24,
1553,1306,1588,,23-Oct-24,
1554,1306,1592,,23-Oct-24,
1563,1307,1587,,23-Oct-24,
1564,1308,598,,23-Oct-24,
1565,1309,1494,,23-Oct-24,
1566,1310,1405,,23-Oct-24,
1567,1312,631,,23-Oct-24,
2500,1312,3652,,22-Jan-25,
1568,1313,3625,,23-Oct-24,
1569,1314,3626,,23-Oct-24,
1570,1315,486,,23-Oct-24,
1571,1316,3627,,23-Oct-24,
1572,1317,3628,,23-Oct-24,
2501,1318,445,,22-Jan-25,
2502,1318,446,,22-Jan-25,
2503,1318,447,,22-Jan-25,
2504,1318,448,,22-Jan-25,
2505,1318,449,,22-Jan-25,
1573,1319,3417,,23-Oct-24,
1574,1320,485,,23-Oct-24,
1575,1321,3629,,23-Oct-24,
1870,1322,1787,,09-Dec-24,
1869,1323,3630,,09-Dec-24,
1868,1324,2068,,09-Dec-24,
1867,1325,250,,09-Dec-24,
1866,1326,3631,,09-Dec-24,
1884,1328,1857,,09-Dec-24,
1883,1329,1792,,09-Dec-24,
1882,1330,1791,,09-Dec-24,
1881,1331,3632,,09-Dec-24,
1880,1332,129,,09-Dec-24,
1878,1333,37,,09-Dec-24,
1879,1333,38,,09-Dec-24,
1877,1334,596,,09-Dec-24,
1876,1335,1383,,09-Dec-24,
1875,1336,2167,,09-Dec-24,
1872,1338,3633,,09-Dec-24,
1874,1340,3634,,09-Dec-24,
1873,1341,540,,09-Dec-24,
1871,1342,538,,09-Dec-24,
1577,1343,2351,,23-Oct-24,
1576,1343,3635,,23-Oct-24,
1578,1344,2349,,23-Oct-24,
1579,1344,2350,,23-Oct-24,
1580,1345,3636,,23-Oct-24,
1581,1346,3637,,,
1584,1347,480,,23-Oct-24,
1583,1347,3638,,23-Oct-24,
2506,1347,4278,,22-Jan-25,
1587,1348,143,,23-Oct-24,
1589,1349,537,,23-Oct-24,
1591,1350,2497,,23-Oct-24,
2509,1352,1076,,22-Jan-25,
1593,1352,1081,,19-Nov-24,
1595,1353,1959,,19-Nov-24,
1596,1354,3692,,,
1600,1356,3693,,19-Nov-24,
1608,1358,1608,,,
1605,1358,3694,,19-Nov-24,
1606,1358,3695,,,
1610,1358,3696,,,
1612,1358,3697,,,
1621,1359,3413,,,
1618,1359,3418,,,
1615,1359,3419,,19-Nov-24,
1616,1359,3550,,,
1627,1363,1387,,19-Nov-24,
1626,1363,2931,,19-Nov-24,
1629,1363,3698,,19-Nov-24,
1631,1364,595,,,
1640,1366,2354,,,
1637,1366,2355,,,
1638,1366,2357,,,
1639,1366,2358,,,
1643,1368,3699,,,
1646,1369,3700,,19-Nov-24,
2510,1370,1861,,22-Jan-25,
1887,1371,2947,,09-Dec-24,
1888,1371,3924,,09-Dec-24,
1889,1372,3006,,09-Dec-24,
1886,1373,3004,,09-Dec-24,
1647,1374,3005,,19-Nov-24,
1648,1375,593,,,
1649,1375,594,,,
1650,1375,2184,,,
1890,1377,151,,09-Dec-24,
1652,1378,890,,,
1654,1379,3008,,,
2511,1380,1597,,22-Jan-25,プレス
1655,1380,3701,,,
1656,1381,379,,,
1894,1383,555,,09-Dec-24,
1891,1383,3702,,09-Dec-24,
1892,1383,3703,,09-Dec-24,
1893,1383,3704,,09-Dec-24,
1895,1383,4013,,09-Dec-24,
1896,1383,4014,,09-Dec-24,
1897,1383,4015,,09-Dec-24,
2405,1384,4264,,21-Jan-25,
2392,1385,2404,,21-Jan-25,
2394,1385,2406,,21-Jan-25,
2393,1385,4261,,21-Jan-25,
1885,1386,3705,,09-Dec-24,
2409,1387,4266,,21-Jan-25,
1661,1389,3706,,,
2512,1390,1861,,22-Jan-25,
1673,1391,3074,,20-Nov-24,
1662,1392,3707,,,
1663,1392,3708,,,
1664,1392,3709,,,
1665,1392,3710,,,
1667,1393,3055,,,
1668,1393,3064,,19-Nov-24,
1671,1394,3711,,19-Nov-24,
1672,1394,3712,,,
2514,1394,4202,,22-Jan-25,
2515,1394,4204,,22-Jan-25,
2516,1394,4206,,22-Jan-25,
2513,1394,4279,,22-Jan-25,
1674,1395,1377,,20-Nov-24,
1675,1395,1379,,20-Nov-24,
1676,1395,1381,,20-Nov-24,
1679,1396,987,,20-Nov-24,
1680,1397,1594,,20-Nov-24,
1682,1398,1305,,20-Nov-24,
1683,1399,3713,,20-Nov-24,
1684,1402,893,,20-Nov-24,
1688,1402,919,,20-Nov-24,
1687,1402,922,,20-Nov-24,
1685,1402,938,,20-Nov-24,
1689,1405,900,,20-Nov-24,
1691,1405,935,,20-Nov-24,
1692,1405,944,,20-Nov-24,
1690,1405,3714,,20-Nov-24,
1693,1406,2472,,20-Nov-24,
1694,1407,1415,,20-Nov-24,
1695,1408,2218,,20-Nov-24,
1696,1409,2219,,20-Nov-24,
1697,1412,2069,,20-Nov-24,
1698,1413,495,,20-Nov-24,
1699,1414,3715,,20-Nov-24,
1701,1415,3008,,,
1702,1416,1378,,21-Nov-24,
1703,1416,1382,,21-Nov-24,
1705,1417,2220,,21-Nov-24,
1704,1422,2222,,21-Nov-24,
1706,1426,1357,,21-Nov-24,
1707,1430,3718,,21-Nov-24,
1708,1432,3054,,21-Nov-24,
1898,1434,1596,,09-Dec-24,
1899,1435,3719,,09-Dec-24,
1709,1437,1606,,21-Nov-24,
1710,1439,1484,,21-Nov-24,
1711,1441,3720,,21-Nov-24,
1712,1444,3722,,21-Nov-24,
1713,1446,3218,,21-Nov-24,
1714,1447,542,,21-Nov-24,
1715,1448,1765,,21-Nov-24,
1717,1450,543,,21-Nov-24,
1718,1451,602,,21-Nov-24,
1720,1452,998,,21-Nov-24,
1719,1452,3723,,21-Nov-24,
1721,1453,541,,21-Nov-24,
1723,1454,3458,,21-Nov-24,
1722,1454,3724,,21-Nov-24,
1724,1454,3725,,21-Nov-24,
1726,1455,1152,,21-Nov-24,
1727,1455,1153,,21-Nov-24,
1728,1455,1154,,21-Nov-24,
1729,1455,1155,,21-Nov-24,
1730,1455,1156,,21-Nov-24,
1731,1455,1157,,21-Nov-24,
1733,1455,1158,,21-Nov-24,
1725,1455,3726,,21-Nov-24,
1735,1458,2837,,21-Nov-24,
1736,1458,2838,,21-Nov-24,
1734,1458,3727,,21-Nov-24,
1737,1459,2221,,21-Nov-24,
1739,1460,1152,,21-Nov-24,
1740,1460,1153,,21-Nov-24,
1741,1460,1154,,21-Nov-24,
1742,1460,1155,,21-Nov-24,
1743,1460,1156,,21-Nov-24,
1744,1460,1157,,21-Nov-24,
1745,1460,1158,,21-Nov-24,
1746,1460,1159,,21-Nov-24,
1747,1460,1160,,21-Nov-24,
1748,1460,1161,,21-Nov-24,
1749,1460,1162,,21-Nov-24,
1750,1460,1163,,21-Nov-24,
1738,1460,3726,,21-Nov-24,
1751,1460,3728,,21-Nov-24,
1756,1464,1630,,21-Nov-24,
1758,1465,55,,21-Nov-24,
1759,1465,3729,,21-Nov-24,
1770,1475,541,,21-Nov-24,
1774,1479,555,,21-Nov-24,
1772,1479,1606,,21-Nov-24,
1775,1481,3006,,21-Nov-24,
1776,1481,3705,,21-Nov-24,
1777,1482,1506,,21-Nov-24,
1778,1483,2278,,21-Nov-24,
1785,1486,2501,,21-Nov-24,
1783,1486,2502,,21-Nov-24,
1786,1486,2504,,21-Nov-24,
1787,1486,2505,,21-Nov-24,
1781,1486,2895,,21-Nov-24,
1784,1486,3731,,21-Nov-24,
1782,1487,3730,,21-Nov-24,
1796,1501,3732,,21-Nov-24,
1797,1502,3733,,21-Nov-24,
1798,1503,75,,22-Nov-24,
1799,1504,70,,22-Nov-24,
1800,1505,3734,,22-Nov-24,
1801,1505,3735,,22-Nov-24,
1803,1506,2308,,22-Nov-24,
1804,1507,901,,22-Nov-24,
1806,1508,633,,22-Nov-24,
1805,1508,3652,,22-Nov-24,
1807,1509,399,,22-Nov-24,
1808,1511,2228,,22-Nov-24,
1809,1515,1803,,22-Nov-24,
1811,1517,633,,22-Nov-24,
1810,1517,3652,,22-Nov-24,
1813,1520,3228,,22-Nov-24,
1814,1522,3164,,22-Nov-24,
1815,1523,60,,22-Nov-24,
1816,1525,3738,,22-Nov-24,
1818,1526,2056,,22-Nov-24,
1821,1527,3528,,22-Nov-24,
1823,1528,510,,22-Nov-24,
1825,1529,584,,22-Nov-24,
2517,1530,3941,,22-Jan-25,
2519,1532,3852,,22-Jan-25,
2518,1532,3853,,22-Jan-25,
2520,1534,1861,,22-Jan-25,
1827,1535,3739,,22-Nov-24,
1828,1537,1380,,22-Nov-24,
1829,1539,1382,,22-Nov-24,
1830,1541,2332,,22-Nov-24,
1831,1543,2214,,22-Nov-24,
1832,1545,3740,,22-Nov-24,
1833,1548,3625,,22-Nov-24,
1834,1550,1786,,22-Nov-24,
1835,1551,262,,22-Nov-24,
1836,1552,3741,,22-Nov-24,
1837,1554,3742,,22-Nov-24,
1838,1556,3058,,22-Nov-24,
1839,1558,3163,,22-Nov-24,
1840,1560,2353,,22-Nov-24,
1841,1562,1511,,22-Nov-24,
1842,1564,573,,22-Nov-24,
1845,1569,3743,,22-Nov-24,
1846,1570,1491,,22-Nov-24,
1847,1572,3744,,22-Nov-24,
1848,1572,3745,,22-Nov-24,
1849,1573,3746,,22-Nov-24,
1850,1575,3747,,22-Nov-24,
1851,1577,1736,,22-Nov-24,
1852,1578,1506,,22-Nov-24,
1860,1598,135,,09-Dec-24,
2528,1608,4016,,23-Jan-25,
2529,1608,4280,,23-Jan-25,
1900,1611,4010,,09-Dec-24,
1902,1612,4001,,09-Dec-24,
1901,1612,4017,,09-Dec-24,
1903,1614,4018,,09-Dec-24,
1904,1614,4020,,09-Dec-24,
1905,1614,4021,,09-Dec-24,
1906,1614,4022,,09-Dec-24,
1907,1614,4023,,09-Dec-24,
1908,1614,4024,,09-Dec-24,
2525,1615,1861,,22-Jan-25,
1909,1617,1957,,09-Dec-24,
1912,1619,3948,,09-Dec-24,
1913,1619,3949,,09-Dec-24,
1910,1619,4026,,09-Dec-24,
1911,1619,4028,,09-Dec-24,
2524,1620,4029,,22-Jan-25,
1914,1621,1208,,09-Dec-24,
1915,1621,2370,,09-Dec-24,
1916,1622,4030,,09-Dec-24,
1917,1624,4031,,09-Dec-24,
2605,1625,4287,,23-Jan-25,
1918,1627,4032,,09-Dec-24,
1919,1627,4033,,09-Dec-24,
1920,1628,2103,,09-Dec-24,
1921,1628,3890,,09-Dec-24,
1922,1628,3910,,09-Dec-24,
1923,1628,4034,,09-Dec-24,
1924,1629,2107,,09-Dec-24,
1925,1630,3756,,09-Dec-24,
1926,1633,4035,,09-Dec-24,
1927,1633,4036,,09-Dec-24,
1928,1634,4008,,09-Dec-24,
1940,1636,1986,,09-Dec-24,
1941,1636,1987,,09-Dec-24,
1930,1636,2373,,09-Dec-24,
1929,1636,2374,,09-Dec-24,
1937,1636,2375,,09-Dec-24,
1932,1636,2556,,09-Dec-24,
1938,1636,2823,,09-Dec-24,
1939,1636,3110,,09-Dec-24,
1931,1636,4040,,09-Dec-24,
1933,1636,4042,,09-Dec-24,
1934,1636,4043,,09-Dec-24,
1935,1636,4044,,09-Dec-24,
1936,1636,4045,,09-Dec-24,
1942,1637,3734,,09-Dec-24,
1943,1637,3735,,09-Dec-24,
1944,1639,3873,,09-Dec-24,
1945,1640,1357,,09-Dec-24,
1946,1642,4050,,09-Dec-24,
1952,1643,1387,,09-Dec-24,
1947,1643,2931,,09-Dec-24,
1948,1643,4051,,09-Dec-24,
1949,1643,4052,,09-Dec-24,
1950,1643,4053,,09-Dec-24,
1951,1643,4054,,09-Dec-24,
1953,1643,4055,,09-Dec-24,
1955,1645,65,,09-Dec-24,
1954,1645,79,,09-Dec-24,
1956,1646,2684,,09-Dec-24,
1957,1648,4056,,09-Dec-24,
1958,1648,4057,,09-Dec-24,
1959,1649,2739,,09-Dec-24,
1960,1651,4058,,09-Dec-24,
1961,1651,4059,,09-Dec-24,
2404,1655,3692,,21-Jan-25,
1963,1657,2908,,09-Dec-24,
1962,1657,3950,,09-Dec-24,
1965,1659,3791,,09-Dec-24,
1964,1659,3922,,09-Dec-24,
1966,1661,1809,,09-Dec-24,
1967,1661,1810,,09-Dec-24,
1974,1663,2514,,09-Dec-24,
1968,1663,2809,,09-Dec-24,
1969,1663,2846,,09-Dec-24,
1970,1663,2847,,09-Dec-24,
1972,1663,2883,,09-Dec-24,
1973,1663,3878,,09-Dec-24,
1971,1663,4060,,09-Dec-24,
1975,1665,4061,,09-Dec-24,
1976,1669,4056,,09-Dec-24,
1977,1675,3952,,09-Dec-24,
1978,1675,3961,,09-Dec-24,
1980,1676,3753,,09-Dec-24,
1979,1676,3778,,09-Dec-24,
1981,1678,4063,,09-Dec-24,
1982,1678,4064,,09-Dec-24,
1984,1679,291,,09-Dec-24,
1983,1679,4065,,09-Dec-24,
1985,1681,3780,,09-Dec-24,
1987,1683,2404,,09-Dec-24,
1988,1683,2665,,09-Dec-24,
1986,1683,4066,,09-Dec-24,
1990,1685,581,,09-Dec-24,
1991,1685,582,,09-Dec-24,
1992,1685,1717,,09-Dec-24,
1989,1685,4067,,09-Dec-24,
2398,1689,4262,,21-Jan-25,
1993,1691,3220,,09-Dec-24,
1994,1693,4058,,09-Dec-24,
1995,1693,4059,,09-Dec-24,
1998,1696,37,,09-Dec-24,
1999,1696,38,,09-Dec-24,
2000,1700,236,,09-Dec-24,
2001,1700,1493,,09-Dec-24,
2002,1701,3966,,09-Dec-24,
2004,1703,3802,,09-Dec-24,
2003,1703,3918,,09-Dec-24,
2005,1705,3779,,09-Dec-24,
2006,1707,3776,,09-Dec-24,
2008,1709,3448,,09-Dec-24,
2007,1709,3812,,09-Dec-24,
2011,1711,160,,09-Dec-24,
2009,1711,3322,,09-Dec-24,
2010,1711,4069,,09-Dec-24,
2012,1715,4070,,09-Dec-24,
2013,1715,4071,,09-Dec-24,
2014,1717,2407,,09-Dec-24,
2015,1719,868,,09-Dec-24,
2016,1721,1755,,09-Dec-24,
2017,1723,2093,,09-Dec-24,
2018,1723,2095,,09-Dec-24,
2019,1723,3079,,09-Dec-24,
2020,1723,3080,,09-Dec-24,
2022,1725,3738,,09-Dec-24,
2023,1725,3921,,09-Dec-24,
2021,1725,4072,,09-Dec-24,
2025,1727,1380,,09-Dec-24,
2024,1729,4073,,09-Dec-24,
2027,1736,3886,,24-Dec-24,
2028,1737,1015,,20-Jan-25,
2029,1739,3031,,20-Jan-25,
2030,1741,964,,20-Jan-25,
2031,1743,4223,,20-Jan-25,
2032,1745,442,,20-Jan-25,
2033,1747,3861,,20-Jan-25,
2034,1749,115,,20-Jan-25,
2035,1751,3811,,20-Jan-25,
2036,1752,384,,20-Jan-25,
2037,1754,1775,,20-Jan-25,
2038,1756,2185,,20-Jan-25,
2039,1757,1309,,20-Jan-25,
2040,1759,1601,,20-Jan-25,
2041,1760,1547,,20-Jan-25,
2042,1760,1548,,20-Jan-25,
2043,1762,386,,20-Jan-25,
2044,1762,3930,,20-Jan-25,
2047,1762,3939,,20-Jan-25,
2048,1762,3940,,20-Jan-25,
2045,1762,4075,,20-Jan-25,
2046,1762,4079,,20-Jan-25,
2049,1764,24,,20-Jan-25,
2050,1766,3243,,20-Jan-25,
2051,1768,3774,,20-Jan-25,
2052,1770,3248,,20-Jan-25,
2053,1772,2343,,20-Jan-25,
2054,1774,4224,,20-Jan-25,
2055,1775,117,,20-Jan-25,
2056,1775,580,,20-Jan-25,
2057,1776,1607,,20-Jan-25,
2058,1778,966,,20-Jan-25,
2059,1780,2996,,20-Jan-25,
2060,1780,2998,,20-Jan-25,
2061,1780,3000,,20-Jan-25,
2062,1780,3001,,20-Jan-25,
2064,1782,1297,,20-Jan-25,
2063,1782,3467,,20-Jan-25,
2065,1783,1506,,20-Jan-25,
2066,1783,1510,,20-Jan-25,
2068,1785,2427,,20-Jan-25,
2067,1785,2442,,20-Jan-25,
2069,1787,2606,,20-Jan-25,
2072,1788,374,,20-Jan-25,
2070,1788,3561,,20-Jan-25,
2071,1788,3562,,20-Jan-25,
2073,1790,3860,,20-Jan-25,
2074,1792,3809,,20-Jan-25,
2075,1794,1342,,20-Jan-25,
2076,1796,2341,,20-Jan-25,
2078,1796,4225,,20-Jan-25,
2077,1798,4226,,20-Jan-25,
2082,1799,2347,,20-Jan-25,
2079,1799,3789,,20-Jan-25,
2081,1799,3817,,20-Jan-25,
2080,1799,3818,,20-Jan-25,
2083,1801,2130,,20-Jan-25,
2084,1803,2148,,20-Jan-25,
2085,1805,561,,20-Jan-25,
2086,1805,562,,20-Jan-25,
2087,1807,1646,,20-Jan-25,
2088,1809,1324,,20-Jan-25,
2089,1812,2593,,20-Jan-25,
2090,1812,2594,,20-Jan-25,
2092,1814,1018,,20-Jan-25,
2093,1814,1019,,20-Jan-25,
2091,1814,3810,,20-Jan-25,
2094,1816,4227,,20-Jan-25,
2095,1818,1613,,20-Jan-25,
2096,1818,1614,,20-Jan-25,
2097,1820,3166,,20-Jan-25,
2101,1823,3983,,20-Jan-25,
2100,1825,3794,,20-Jan-25,
2099,1827,3980,,20-Jan-25,
2102,1828,3230,,20-Jan-25,
2103,1830,1962,,20-Jan-25,
2104,1832,2808,,20-Jan-25,
2106,1834,1913,,20-Jan-25,
2105,1834,4230,,20-Jan-25,
2107,1836,290,,20-Jan-25,
2108,1838,4231,,20-Jan-25,
2109,1840,3165,,20-Jan-25,
2112,1842,23,,20-Jan-25,
2111,1842,70,,20-Jan-25,
2113,1844,903,,20-Jan-25,
2114,1846,3975,,20-Jan-25,
2115,1848,560,,20-Jan-25,
2116,1850,583,,20-Jan-25,
2117,1851,135,,20-Jan-25,
2118,1855,1518,,20-Jan-25,
2119,1855,1519,,20-Jan-25,
2120,1855,1520,,20-Jan-25,
2121,1858,3653,,20-Jan-25,
2122,1858,3656,,20-Jan-25,
2123,1859,2011,,20-Jan-25,
2124,1862,1472,,20-Jan-25,
2125,1863,1515,,20-Jan-25,
2126,1865,1840,,20-Jan-25,
2127,1867,173,,20-Jan-25,
2129,1869,294,,20-Jan-25,
2128,1869,297,,20-Jan-25,
2130,1871,4232,,20-Jan-25,
2131,1873,91,,20-Jan-25,
2132,1873,92,,20-Jan-25,
2133,1873,93,,20-Jan-25,
2134,1873,94,,20-Jan-25,
2135,1873,95,,20-Jan-25,
2136,1873,96,,20-Jan-25,
2137,1873,105,,20-Jan-25,
2138,1873,106,,20-Jan-25,
2139,1875,1581,,20-Jan-25,
2140,1880,290,,20-Jan-25,
2141,1882,2240,,20-Jan-25,
2144,1884,1208,,20-Jan-25,
2142,1886,626,,20-Jan-25,
2143,1886,628,,20-Jan-25,
2145,1889,940,,20-Jan-25,
2146,1891,1285,,20-Jan-25,
2147,1894,2064,,20-Jan-25,
2148,1896,958,,20-Jan-25,
2149,1898,3814,,20-Jan-25,
2150,1902,574,,20-Jan-25,
2151,1904,1350,,20-Jan-25,
2152,1904,1351,,20-Jan-25,
2154,1906,939,,20-Jan-25,
2153,1908,591,,20-Jan-25,
2155,1910,1522,,20-Jan-25,
2156,1912,1534,,20-Jan-25,
2157,1914,1021,,20-Jan-25,
2158,1915,554,,20-Jan-25,
2159,1918,3882,,20-Jan-25,
2160,1920,3254,,20-Jan-25,
2161,1920,3267,,20-Jan-25,
2162,1922,3455,,20-Jan-25,
2163,1924,3793,,20-Jan-25,
2164,1926,245,,20-Jan-25,
2165,1928,3822,,20-Jan-25,
2166,1930,2278,,20-Jan-25,
2167,1932,1859,,20-Jan-25,
2169,1934,565,,20-Jan-25,
2168,1934,4233,,20-Jan-25,
2170,1936,3877,,20-Jan-25,
2171,1937,3806,,20-Jan-25,
2172,1939,3740,,20-Jan-25,
2175,1941,1615,,20-Jan-25,
2176,1941,4234,,20-Jan-25,
2177,1943,194,,20-Jan-25,
2178,1945,3457,,20-Jan-25,
2179,1947,246,,20-Jan-25,
2180,1949,1004,,20-Jan-25,
2181,1951,4235,,20-Jan-25,
2182,1951,4236,,20-Jan-25,
2183,1953,3552,,20-Jan-25,
2187,1955,273,,20-Jan-25,
2184,1955,295,,20-Jan-25,
2185,1955,296,,20-Jan-25,
2186,1955,3198,,20-Jan-25,
2188,1957,2004,,20-Jan-25,
2189,1959,3487,,20-Jan-25,
2190,1960,909,,20-Jan-25,
2191,1960,910,,20-Jan-25,
2192,1960,911,,20-Jan-25,
2194,1960,924,,20-Jan-25,
2195,1960,1349,,20-Jan-25,
2193,1960,4238,,20-Jan-25,
2196,1960,4239,,20-Jan-25,
2197,1960,4240,,20-Jan-25,
2198,1961,1481,,20-Jan-25,
2199,1961,4214,,20-Jan-25,
2200,1963,506,,20-Jan-25,
2201,1965,2964,,20-Jan-25,
2202,1967,3689,,20-Jan-25,
2203,1969,1430,,20-Jan-25,
2205,1971,3819,,20-Jan-25,
2204,1971,3881,,20-Jan-25,
2209,1973,4232,,20-Jan-25,
2206,1973,4241,,20-Jan-25,
2207,1973,4242,,20-Jan-25,
2208,1973,4243,,20-Jan-25,
2210,1975,4244,,20-Jan-25,
2211,1977,3942,,20-Jan-25,
2212,1982,2927,,20-Jan-25,
2213,1984,2012,,20-Jan-25,
2214,1989,1815,,20-Jan-25,
2215,1993,506,,20-Jan-25,
2216,1994,324,,20-Jan-25,
2217,1996,592,,20-Jan-25,
2218,1996,3770,,20-Jan-25,
2219,1998,548,,20-Jan-25,
2220,2000,2338,,20-Jan-25,
2221,2003,4246,,20-Jan-25,
2222,2005,3765,,20-Jan-25,
2223,2005,3855,,20-Jan-25,
2224,2007,945,,20-Jan-25,
2225,2009,1623,,20-Jan-25,
2226,2011,2072,,20-Jan-25,
2227,2013,942,,20-Jan-25,
2228,2013,943,,20-Jan-25,
2229,2015,590,,20-Jan-25,
2230,2017,3177,,20-Jan-25,
2231,2019,201,,20-Jan-25,
2232,2021,3781,,20-Jan-25,
2233,2023,436,,20-Jan-25,
2234,2025,947,,20-Jan-25,
2235,2025,948,,20-Jan-25,
2236,2025,952,,20-Jan-25,
2237,2027,2908,,20-Jan-25,
2238,2031,140,,20-Jan-25,
2239,2033,1017,,20-Jan-25,
2240,2035,1005,,20-Jan-25,
2241,2037,4247,,20-Jan-25,
2242,2039,1600,,20-Jan-25,
2243,2041,333,,20-Jan-25,
2244,2043,339,,20-Jan-25,
2245,2045,45,,20-Jan-25,
2246,2048,1576,,20-Jan-25,
2247,2048,1577,,20-Jan-25,
2249,2050,1070,,20-Jan-25,
2248,2050,3931,,20-Jan-25,
2250,2052,2150,,20-Jan-25,
2251,2052,2151,,20-Jan-25,
2252,2054,3241,,20-Jan-25,
2253,2056,3974,,20-Jan-25,
2254,2058,4248,,20-Jan-25,
2255,2060,4249,,20-Jan-25,
2256,2062,2058,,20-Jan-25,
2257,2064,1921,,20-Jan-25,
2258,2066,3234,,20-Jan-25,
2259,2068,2336,,20-Jan-25,
2260,2070,181,,20-Jan-25,
2261,2072,244,,20-Jan-25,
2262,2074,4250,,20-Jan-25,
2263,2076,672,,20-Jan-25,
2264,2076,722,,20-Jan-25,
2265,2076,726,,20-Jan-25,
2266,2076,3595,,20-Jan-25,
2267,2078,103,,20-Jan-25,
2268,2080,4251,,20-Jan-25,
2269,2082,2126,,20-Jan-25,
2270,2084,311,,20-Jan-25,
2271,2084,312,,20-Jan-25,
2275,2085,1299,,20-Jan-25,
2272,2085,4252,,20-Jan-25,
2273,2085,4253,,20-Jan-25,
2274,2085,4254,,20-Jan-25,
2276,2087,3016,,20-Jan-25,
2279,2089,2602,,20-Jan-25,
2281,2089,2607,,20-Jan-25,
2280,2089,2608,,20-Jan-25,
2278,2089,2609,,20-Jan-25,
2282,2089,2611,,20-Jan-25,
2277,2089,2613,,20-Jan-25,
2283,2091,188,,20-Jan-25,
2284,2097,3285,,20-Jan-25,
2285,2100,131,,20-Jan-25,
2286,2100,3238,,20-Jan-25,
2287,2102,3288,,20-Jan-25,
2288,2104,1860,,20-Jan-25,
2289,2106,1543,,20-Jan-25,
2290,2108,87,,20-Jan-25,
2291,2110,197,,20-Jan-25,
2292,2112,1374,,20-Jan-25,
2293,2112,1542,,20-Jan-25,
2294,2114,1385,,20-Jan-25,
2295,2116,873,,20-Jan-25,
2296,2118,874,,20-Jan-25,
2297,2120,3161,,20-Jan-25,
2299,2122,2917,,20-Jan-25,
2298,2122,3277,,20-Jan-25,
2300,2124,2291,,20-Jan-25,
2301,2126,2615,,20-Jan-25,
2302,2126,2634,,20-Jan-25,
2303,2126,2635,,20-Jan-25,
2304,2127,2186,,20-Jan-25,
2305,2129,3262,,20-Jan-25,
2306,2129,3265,,20-Jan-25,
2307,2130,2281,,20-Jan-25,
2308,2131,215,,20-Jan-25,
2309,2131,218,,20-Jan-25,
2310,2133,2619,,20-Jan-25,
2311,2133,2624,,20-Jan-25,
2312,2133,2630,,20-Jan-25,
2313,2134,391,,20-Jan-25,
2314,2136,1376,,20-Jan-25,
2315,2138,3410,,20-Jan-25,
2316,2138,3416,,20-Jan-25,
2317,2138,3422,,20-Jan-25,
2318,2140,2428,,20-Jan-25,
2319,2142,3002,,20-Jan-25,
2320,2144,112,,20-Jan-25,
2321,2146,1603,,20-Jan-25,
2322,2148,2063,,20-Jan-25,
2388,2150,3141,,21-Jan-25,
2323,2150,3142,,20-Jan-25,
2324,2150,3143,,20-Jan-25,
2325,2150,3144,,20-Jan-25,
2389,2152,3145,,21-Jan-25,
2326,2152,3146,,20-Jan-25,
2327,2152,3147,,20-Jan-25,
2328,2152,3148,,20-Jan-25,
2329,2154,818,,20-Jan-25,
2330,2154,819,,20-Jan-25,
2331,2154,831,,20-Jan-25,
2332,2156,2619,,20-Jan-25,
2333,2156,2624,,20-Jan-25,
2334,2156,2630,,20-Jan-25,
2527,2159,1861,,23-Jan-25,
2335,2161,2436,,20-Jan-25,
2336,2162,2770,,20-Jan-25,
2337,2164,4257,,20-Jan-25,
2338,2166,2015,,20-Jan-25,
