CutterID,CutterNo,CustomerID,MoldDesignID,CutterDesignCode,MoldShared,ItemTypeID,RackLayerID,CutterName,CutterNote,CutterDetail,SatoCode,SatoCodeDate,Description,UsageStatus,BladeCount,CutterPresence,OverallDimensions,Pitch,PlasticCutType,PostCutLength,PostCutWidth,CutlineLength,CutlineWidth,CutterLength,CutterWidth,CutterHeight,CutterThickness,CutterCorner,CutterChamfer,CutterType,CutterManufactureDate,CutterDim,PPcushionUse,IDTenKH,IDMaKhuonThietKe,GhiChuSXdao,CutterEntry,CreatCutterByMoldNumber,QrLink,Processed,ReportLink
1039,583,121,176,ARK001,"OOT-032, ARK001, ARK002, OOT032",4,481,ARK-001,刃高,,YDPOT0031,,,,,TRUE,,,,,,470,310,0,0,80,1,,,In-Line,,470x310--,,ARK,ARK-001,,,001,,,
1040,569,38,1800,OOT005,"OOT005, OOT006",4,481,OOT-005,,,YS13030,25.11.01,,,,TRUE,,,,,,390,295,0,0,60,1,,,In-Line,,390x295--,,OOT,OOT-005,,,005,,,
1041,570,78,2179,SPK001,SPK001,4,481,SPK-001,h60,,YDPY0243,,,,,TRUE,,,,,,308,280,0,0,60,1,,,In-Line,,308x280--,,SPK,SPK-001,,,001,,,
1043,573,93,2510,TE11571,"TE11571, TE01592",4,481,TE-1-157-1,h60,,,,,,,TRUE,,,,,,432,279,0,0,60,1,2R10,2C12,In-Line,,432x279-2R10-2C12,,TE,TE-1-157-1,,,1-157-1,,,
1044,574,187,986,KKG003,KKG003,4,481,KKG-003,h60,,YS14014,26.03.18,,,2,TRUE,,,,,,225,185,0,0,60,1,,,In-Line,,225x185--,,KKG,KKG-003,,,003,,,
1045,575,71,2122,SMK168,SMK168,4,481,SMK-168,,,,,,,,TRUE,,,,,,367,245,0,0,0,1,,,In-Line,,367x245--,,SMK,SMK-168,,,168,,,
1046,576,238,3312,YMT006,YMT006,4,481,YMT-006,,,,,,,,TRUE,,,,,,373,312,0,0,0,1,,,In-Line,,373x312--,,YMT,YMT-006,,,006,,,
1047,577,38,1804,OOT011,"OOT011, OOT012",4,481,OOT-011,,,,,,,2,TRUE,,,,,,279,218,0,0,0,1,,,In-Line,,279x218--,,OOT,OOT-011,,,011,,,
1048,578,12,1495,MZT070,MZT070,4,481,MZT-070,,,,,,,,TRUE,,,,,,390,300,0,0,0,1,,,In-Line,,390x300--,,MZT,MZT-070,,,070,,,
1049,579,230,3225,YCM029,"YCM029, YSM027",4,481,YCM-029,,,,,,,,TRUE,,,,,,230,200,0,0,0,1,,,In-Line,,230x200--,,YCM,YCM-029,,,029,,,
1050,581,108,4030,YSD,YSDG,4,481,YSDG,アルミ　G-035-1以外（寸法違い）,,YS19019,,,,,TRUE,,,PP,,,321,254,323.5,256.5,0,1,,,In-Line,,321x254--,,YSD,YSD,,,G-アルミ,,,
1052,1043,254,3278,YGE002,YGE002,4,844,YGE-002,,,YS24054,24.9.06,,,1,TRUE,,,PP,,,450,330,0,0,0,1,4R10,,In-Line,,450x330-4R10-,,YGE,YGE-002,,2024/9/6,002,,,
1054,602,238,3313,YMT007,YMT007,4,482,YMT-007,,,,,,,,TRUE,,,,,,373,312,0,0,0,1,,,In-Line,,373x312--,,YMT,YMT-007,,,007,,,
1055,602,141,289,DIC016,"DIC016, DIC121, DIC120, DIC129, DIC136, DIC139, DIC144",4,482,DIC-016,DIC-015 ->違い,,ydpy0261,,,,,TRUE,,,,,,407,270,0,0,0,1,,,In-Line,,407x270--,,DIC,DIC-016,,,016R,,,
1056,601,177,614,JAE004,"005,016, JAE004, JAE005, JAE006",4,482,JAE-004,,,YS22058,22.09.01,,,,TRUE,,,,,,275,275,0,0,0,1,,2C18,In-Line,,275x275--2C18,,JAE,JAE-004,,,004,,,
1057,600,81,2224,SSM014,SSM014,4,482,SSM-014,,,,,,,,TRUE,,,,,,470,335,0,0,0,1,,,In-Line,,470x335--,,SSM,SSM-014,,,014,,,
1058,597,17,1583,NGK002,NGK002,4,482,NGK-002,,,,,,,,TRUE,,,,,,347,322,0,0,0,1,,,In-Line,,347x322--,,NGK,NGK-002,,,002,,,
1060,596,38,1806,OOT013,OOT013,4,482,OOT-013,,,,,,,,TRUE,,,,,,440,300,0,0,0,1,,,In-Line,,440x300--,,OOT,OOT-013,,,013,,,
1061,594,27,1712,NSE001,"003, NSE001, NSE003",4,482,NSE-001,,,,,,,2,TRUE,,,,,,297,190,0,0,0,1,,,In-Line,,297x190--,,NSE,NSE-001,,,001,,,
1062,593,177,756,JAE229,"JAE299, JAE229, JAE153, JAE099, JAE173, JAE174, JAE182",4,482,JAE-229,,,YS16106,28.11.14,,,,TRUE,,,,,,350,262,351.5,262,0,1,,,In-Line,,350x262--,No,JAE,JAE-229,,,229,,,
1063,591,111,62,ADY074,ADY074,4,482,ADY-074,,,,,,,,TRUE,,,,,,300,143,0,0,0,1,,,In-Line,,300x143--,No,ADY,ADY-074,,,074,,,
1064,590,116,131,ALP001,"AB, ALP001",4,482,ALP-001,,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,ALP,ALP-001,,,001,,,
1066,589,177,621,JAE013,"JAE013, JAE280, JAE228, JAE213, JAE231, JAE283, JAE183",4,482,JAE-013,h60,,YS16107,28.11.14,,,,TRUE,,,,,,400,280,0,0,60,1,,,In-Line,,400x280--,,JAE,JAE-013,,,013,,,
1068,589xx,177,621,JAE013,JAE013,4,482,JAE-013,xx => 8号機OK,,ydpy0251,,,,,TRUE,,,,,,400,280,0,0,60,1,3R,1C,In-Line,,400x280-3R-1C,,JAE,JAE-013,,,013XX,,,
1069,588,191,1006,KOG001,"KOG001, KOG002, KSC001",4,482,KOG-001,KSC-001別抜き・PP板使用,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,PP板,KOG,KOG-001,,,001,,,
1070,587,98,3077,TKO001,TKO001,4,482,TKO-001,,,,,,,,TRUE,,,,,,440,260,0,0,0,1,,,In-Line,,440x260--,,TKO,TKO-001,,,001,,,
1072,586,177,620,JAE012,"JAE012, JAE032, JAE033, JAE202, JAE203, JAE204, JAE070",4,482,JAE-012,,,,,,,,TRUE,,,,,,275,275,0,0,0,1,,,In-Line,,275x275--,,JAE,JAE-012,,,012,,,
1073,ODS055,32,1776,ODS055,ODS055,4,700,ODS-055,,,YS24020,24.09.04,,,4,TRUE,,,PP,,,200,140,0,0,0,1,4R10,,別抜き,,200x140-4R10-,,ODS,ODS-055,,,055,,,
1074,NPK001,,1680,NPK001,NPK001,4,700,NPK-001,,,YS24053,24.8.30,,,1,TRUE,,,,,,185,135,0,0,0,1,4R10,,In-Line,,185x135-4R10-,,,NPK-001,,,,,,
1075,585,,901,KDS070,KDS070,4,482,KDS-070,,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,KDS-070,,,,,,
1078,603,,3521,OOT014,OOT014,4,483,OOT-014,,,,,,,,TRUE,,,,,,435,220,0,0,0,1,,,In-Line,,435x220--,,,OOT-014,,,,,,
1085,604,,3522,TNR001,"TNR001, NRK001, NRK003, NRK009",4,483,TNR-001,スタ73,,,,,,,TRUE,,,,,,345,285,0,0,0,1,,,In-Line,,345x285--,,,TNR-001,,,,,,
1086,605,,623,JAE019,"JAE020, JAE019",4,483,JAE-019,PP板使用,,,,,,,TRUE,,,,,,270,270,0,0,0,1,,4C,In-Line,,270x270--4C,PP板,,JAE-019,,,,,,
1087,607,,3129,TOK001,TOK001,4,483,TOK-001,水出,,,,,,,TRUE,,,,,,298.5,171,0,0,0,1,,,In-Line,,298.5x171--,,,TOK-001,,,,,,
1088,607,,2071,SKS013,SKS013,4,483,SKS-013,,,,,,,,TRUE,,,,,,488,255,0,0,0,1,,,In-Line,,488x255--,,,SKS-013,,,,,,
1090,609,111,64,ADY076,ADY076,4,483,ADY-076,,,,,,,,TRUE,,,,,,389,245,0,0,0,1,,,In-Line,,389x245--,,,ADY-076,,,,,,
1092,611,,1476,MZT007,"008,073, MZT007, MZT008, MZT073",4,483,MZT-007,新 NTDYW003NK φ17 C49B310,NTDYW003NK φ17; C49B310 マグネットアッシー,YS20010,20.02.03,,,2,TRUE,,,,,,300,200,0,0,0,1,4R15,,In-Line,,300x200-4R15-,,,MZT-007,,,,,,
1093,612,,1612,NHC001,NHC001,4,483,NHC-001,,,,,,,,TRUE,,,,,,370,290,0,0,0,1,,,In-Line,,370x290--,,,NHC-001,,,,,,
1094,614,,2308,SZT001,SZT001,4,483,SZT-001,,,,,,,,TRUE,,,,,,402,301,0,0,0,1,,,In-Line,,402x301--,,,SZT-001,,,,,,
1096,613,,3523,OOT016,OOT016,4,483,OOT-016,,,,,,,,TRUE,,,,,,360,240,0,0,0,1,,,In-Line,,360x240--,,,OOT-016,,,,,,
1097,616,111,69,ADY079,"093, 094, ADY079, ADY093R, ADY094",4,483,ADY-079,スタ MTE002 230番,,,,,,,TRUE,,,,,,420,300,0,0,0,1,,C,In-Line,,420x300--C,,,ADY-079,,,,,,
1098,617,,1483,MZT015,MZT015,4,483,MZT-015,アルミ,,,,,,,TRUE,,,,,,460,260,0,0,0,1,,,In-Line,,460x260--,,,MZT-015,,,,,,
1099,618,110,42,ADV033,ADV033,4,483,ADV-033,,,,,,,2,TRUE,,,,,,245,175,0,0,0,1,,,In-Line,,245x175--,,,ADV-033,,,,,,
1103,620,,2227,SSM017,SSM017,4,483,SSM-017,,,,,,,2,TRUE,,,,,,277,202,0,0,0,1,,,In-Line,,277x202--,,,SSM-017,,,,,,
1104,621,,999,KND006,KND006,4,484,KND-006,,,,,,,,TRUE,,,,,,275,220,0,0,0,1,,,In-Line,,275x220--,,,KND-006,,,,,,
1109,624,,3524,JAE028,JAE028,4,484,JAE-028,,,,,,,,TRUE,,,,,,460,280,0,0,0,1,,,In-Line,,460x280--,,,JAE-028,,,,,,
1110,629,,626,JAE024,JAE024,4,484,JAE-024,,,,,,,,TRUE,,,,,,270,270,0,0,0,1,,2C,In-Line,,270x270--2C,,,JAE-024,,,,,,
1112,630,,3525,SWT001,SWT001,4,484,SWT-001,,,,,,,,TRUE,,,,,,300,225,0,0,0,1,,,In-Line,,300x225--,,,SWT-001,,,,,,
1117,632,,3527,MTM085,MTM085,4,484,MTM-085,,,,,,,,TRUE,,,,,,283,205,0,0,0,1,,2C,In-Line,,283x205--2C,,,MTM-085,,,,,,
1119,633,,3528,MYS001,MYS001,4,484,MYS-001,318x216 h60,,YS15016,,,,,TRUE,,,,,,316,216,0,0,60,1,4R,,In-Line,,316x216-4R-,,,MYS-001,,,,,,
1121,633,,3528,MYS001,MYS001,4,484,MYS-001,,,ydpy0292,,,,,TRUE,,,,,,319,219,0,0,0,1,,,In-Line,,319x219--,,,MYS-001,,,,,,
1122,635,,1344,MIC001,MIC001,4,484,MIC-001,スタ LKS-004 218番,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,MIC-001,,,,,,
1123,636,111,72,ADY082,ADY082,4,484,ADY-082,,,,,,,,TRUE,,,,,,275,275,0,0,0,1,,,In-Line,,275x275--,,,ADY-082,,,,,,
1125,592,,902,KDS071,"KDS071, KDS096, KDS097",4,484,KDS-071,490別抜OK,,,,,,,TRUE,,,,,,315,230,0,0,0,1,,2C,In-Line,,315x230--2C,,,KDS-071,,,,,,
1126,638,,1713,NSE002,NSE002,4,484,NSE-002,,,,,,,,TRUE,,,,,,256,231,0,0,0,1,,,In-Line,,256x231--,,,NSE-002,,,,,,
1127,721,,226,AZK001,AZK001,4,491,AZK-001,,,,,,,,TRUE,,,,,,361,243,0,0,0,1,,,In-Line,,361x243--,,,AZK-001,,,,,,
1129,518,,3530,MZT045,MZT045,4,491,MZT-045,,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,MZT-045,,,,,,
1131,519,,3531,MZT062,MZT062,4,491,MZT-062,,,,,,,,TRUE,,,,,,369,200,0,0,0,1,,,In-Line,,369x200--,,,MZT-062,,,,,,
1133,520,,3533,MZT048,MZT048,4,491,MZT-048,,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,MZT-048,,,,,,
1136,521,,3532,MTE,MTE,4,491,MTE,,,,,,,,TRUE,,,,,,420,320,0,0,0,1,,,In-Line,,420x320--,,,MTE,,,,,,
1137,522,,3045,TII001,TII001,4,491,TII-001,,,,,,,,TRUE,,,,,,438,318,0,0,0,1,,,In-Line,,438x318--,,,TII-001,,,,,,
1138,524,,577,HRT001,"(2), HRT001, HRT002",4,491,HRT-001,,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,HRT-001,,,,,,
1139,525,,3534,KDS065,KDS065,4,491,KDS-065,,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,KDS-065,,,,,,
1141,528,,3219,YCM023,YCM023,4,491,YCM-023,,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,YCM-023,,,,,,
1144,529,,3535,MZT065,MZT065,4,491,MZT-065,,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,MZT-065,,,,,,
1145,563,,2322,TBG003,"TBG003, TBG004, TBG005, TBG006, TBG007, TBG008",4,491,TBG-003,"旧カッタ有, 6,7,8のC面S",,,,,,,TRUE,,,,,,330,330,0,0,0,1,,,In-Line,,330x330--,,,TBG-003,,,,,,
1146,601,,609,JAE,JAE,4,491,JAE,刃の高さ注意,,,,,,,TRUE,,,,,,270,270,0,0,0,1,,,In-Line,,270x270--,,,JAE,,,,,,
1147,722,109,20,AAT004T,AAT004T,4,491,AAT-004T,,,,,,,,TRUE,,,,,,250,250,0,0,0,1,,,In-Line,,250x250--,,,AAT-004T,,,,,,
1148,426,,1487,MZT032,MZT032,4,492,MZT-032,,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,MZT-032,,,,,,
1149,723,109,19,AAT004B,AAT004B,4,492,AAT-004B,,,,,,,,TRUE,,,,,,250,250,0,0,0,1,,,In-Line,,250x250--,,,AAT-004B,,,,,,
1152,530,,3537,MZT067,MZT067,4,492,MZT-067,,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,MZT-067,,,,,,
1153,540,,603,ITS002,ITS002,4,492,ITS-002,新抜型,,,,,,,TRUE,,,PET,,,242,178,0,0,0,1,,,In-Line,,242x178--,,,ITS-002,,,,,,
1154,575,,963,KGM005,KGM005,4,492,KGM-005,ZC,,,,,,2,TRUE,,,,,,315,242,0,0,0,1,,,In-Line,,315x242--,,,KGM-005,,,,,,
1155,533,,997,KND004,KND004,4,492,KND-004,,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,KND-004,,,,,,
1156,531,,611,JAE001,"JAE179, JAE001, JAE199, JAE200, JAE093",4,492,JAE-001,,,,,,,,TRUE,,,,,,275,275,0,0,0,1,,,In-Line,,275x275--,,,JAE-001,,,,,,
1157,535,,1306,LKS005,LKS005,4,492,LKS-005,,,,,,,,TRUE,,,,,,430,320,0,0,0,1,,,In-Line,,430x320--,,,LKS-005,,,,,,
1158,537,,2245,SSM035,"SSM036,0.32,ARK001,YCM030,040,KDS067,68, SSM035, SSM032, AKR001, YCM040, KDS068",4,492,SSM-035,,,,,,,,TRUE,,,,,,420,297,0,0,0,1,,,In-Line,,420x297--,,,SSM-035,,,,,,
1159,538,,3538,OOT007,OOT007,4,492,OOT-007,,,,,,,2,TRUE,,,,,,275,214,0,0,0,1,,,In-Line,,275x214--,,,OOT-007,,,,,,
1160,539,,1800,OOT005,"OOT006, OOT005",4,492,OOT-005,,,,,,,,TRUE,,,,,,390,295,0,0,0,1,,,In-Line,,390x295--,,,OOT-005,,,,,,
1161,541,,552,HCP001,HCP001,4,492,HCP-001,,,,,,,,TRUE,,,,,,320,160,0,0,0,1,,,In-Line,,320x160--,,,HCP-001,,,,,,
1162,757,109,22,AAT006,AAT006,4,492,AAT-006,,,,,,,,TRUE,,,,,,350,270,0,0,0,1,,,In-Line,,350x270--,,,AAT-006,,,,,,
1163,534,,2898,TE81270,"Aタイプ　PP用, TE81270",4,492,TE-8-127-0,,,,,,,,TRUE,,,PP,,,,,0,0,0,1,,,In-Line,,,,,TE-8-127-0,,,,,,
1164,746,,1806,OOT013,OOT013,4,493,OOT-013,,,,,,,,TRUE,,,,,,455,285,0,0,0,1,,,In-Line,,455x285--,,,OOT-013,,,,,,
1165,752,,300,DIC040,DIC040,4,493,DIC-040,,,,,,,,TRUE,,,,,,290,260,0,0,0,1,,,In-Line,,290x260--,,,DIC-040,,,,,,
1166,542,,2835,TE61560,TE61560,4,493,TE-6-156-0,,,,,,,,TRUE,,,,,,428,278,0,0,0,1,,1C,In-Line,,428x278--1C,,,TE-6-156-0,,,,,,
1167,546,,2909,TE81565,TE81565,4,493,TE-8-156-5,,,,,,,,TRUE,,,,,,327,225,0,0,0,1,,2C,In-Line,,327x225--2C,,,TE-8-156-5,,,,,,
1168,547,,3222,YCM026,YCM026,4,493,YCM-026,,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,YCM-026,,,,,,
1169,544,,288,DIC015,DIC015,4,493,DIC-015,,,,,,,,TRUE,,,,,,407,270,0,0,0,1,,,In-Line,,407x270--,,,DIC-015,,,,,,
1170,548,,1802,OOT009,"OOT010, OOT009",4,493,OOT-009,,,,,,,2,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,OOT-009,,,,,,
1171,550,111,60,ADY070,ADY070,4,493,ADY-070,,,,,,,,TRUE,,,,,,300,233,0,0,0,1,,,In-Line,,300x233--,,,ADY-070,,,,,,
1172,552,,962,KGM004,KGM004,4,493,KGM-004,,,,,,,2,TRUE,,,,,,245,190,0,0,0,1,,,In-Line,,245x190--,,,KGM-004,,,,,,
1173,553,,961,KGM003,KGM003,4,493,KGM-003,,,,,,,2,TRUE,,,,,,190,170,0,0,0,1,,,In-Line,,190x170--,,,KGM-003,,,,,,
1174,799,,678,JAE129,"JAE130, JAE129",4,494,JAE-129,,,,,,,,TRUE,,,,,,270,270,0,0,0,1,,4C,In-Line,,270x270--4C,,,JAE-129,,,,,,
1175,697,,2960,TEP001,"TEP002, TEP001, TEP003",4,494,TEP-001,,,,,,,,TRUE,,,,,,355,235,0,0,0,1,,,In-Line,,355x235--,,,TEP-001,,,,,,
1177,726,,3541,JAE103,"JAE154, JAE103, JAE168, JAE111",4,501,JAE-103,,,,,,,,TRUE,,,,,,354,264,0,0,0,1,,1C,In-Line,,354x264--1C,,,JAE-103,,,,,,
1178,567,,2757,TE41562R,TE41562R,4,501,TE-4-156-2R,新,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,TE-4-156-2R,,,,,,
1180,566,111,3536,ADY073,ADY073,4,501,ADY-073,,,,,,,,TRUE,,,,,,345,230,0,0,0,1,,,In-Line,,345x230--,,,ADY-073,,,,,,
1181,565,,1897,PNS003B,"PNS003T, PNS003B",4,501,PNS-003B,,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,PNS-003B,,,,,,
1183,564,111,3542,ADY072,ADY072,4,501,ADY-072,,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,ADY-072,,,,,,
1184,661,,546,GMY093,GMY093,4,501,GMY-093,,,,,,,,TRUE,,,,,,460,336,0,0,0,1,,,In-Line,,460x336--,,,GMY-093,,,,,,
1186,562,,265,CST007,CST007,4,501,CST-007,,,,,,,,TRUE,,,,,,256,196,0,0,0,1,,,In-Line,,256x196--,,,CST-007,,,,,,
1188,559,,3540,CST006,CST006,4,501,CST-006,,,,,,,2,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,CST-006,,,,,,
1189,558,,3005,TIH002,TIH002,4,501,TIH-002,,,,,,,,TRUE,,,,,,445,320,0,0,0,1,,,In-Line,,445x320--,,,TIH-002,,,,,,
1190,557,,1476,MZT007,"MZT008, MZT007",4,501,MZT-007,,,,,,,,TRUE,,,,,,300,200,0,0,0,1,,,In-Line,,300x200--,,,MZT-007,,,,,,
1191,556,,985,KKG002,KKG002,4,501,KKG-002,,,,,,,2,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,KKG-002,,,,,,
1192,555,,2222,SSM005,SSM005,4,501,SSM-005,,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,SSM-005,,,,,,
1193,695,,2329,TBG010,"tbg011,tbg012, TBG010",4,501,TBG-010,,,,,,,,TRUE,,,,,,352,252,0,0,0,1,,,In-Line,,352x252--,,,TBG-010,,,,,,
1194,DIC137,,381,DIC137,"KDS, DIC137",4,501,DIC-137,別抜き利用可,,YS14024,26.5.22,,,,TRUE,,,,,,450,335,0,0,0,1,,,In-Line,,450x335--,,,DIC-137,,,,,,
1195,571,,1766,ODS042,"Oタイプ, ODS042",4,501,ODS-042,,,,,,,2,TRUE,,,,,,188,170,0,0,0,1,,,In-Line,,188x170--,,,ODS-042,,,,,,
1196,426,,1487,MZT032,MZT032,4,501,MZT-032,,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,MZT-032,,,,,,
1197,731,,3014,TIH010,TIH010,4,501,TIH-010,,,,,,,,TRUE,,,,,,440,246,0,0,0,1,,,In-Line,,440x246--,,,TIH-010,,,,,,
1198,791,,2126,SMK183,SMK183,4,501,SMK-183,6号機専用,,,,,,,TRUE,,,,,,395,330,0,0,0,1,,,In-Line,,395x330--,,,SMK-183,,,,,,
1199,862,158,158,AON001,"AON002, AON001",4,501,AON-001,,,,,,,,TRUE,,,,,,425,245,0,0,0,1,,,In-Line,,425x245--,,,AON-001,,,,,,
1200,683,,2229,SSM019,"ssm020,ssm033, KOS010,11,12, SSM019, KOS011, KOS012",4,501,SSM019,,,,,,,2,TRUE,,,,,,297,210,0,0,0,1,,,In-Line,,297x210--,,,SSM-019,,,,,,
1201,861,,2133,SMK198,"smk202, SMK193",4,501,SMK-198,,,,,,,,TRUE,,,,,,374,244,0,0,0,1,,,In-Line,,374x244--,,,SMK-198,,,,,,
1202,640,,1553,NAC001,"KSP178, NAC001",4,502,NAC-001,PP板,,,,,,,TRUE,,,,,,490,330,0,0,0,1,,,In-Line,,490x330--,PP板,,NAC-001,,,,,,
1206,762,,3539,KDS090,KDS090,4,502,KDS-090,,,,,,,,TRUE,,,,,,485,316,0,0,0,1,,C,In-Line,,485x316--C,,,KDS-090,,,,,,
1207,846,,3159,TSP001,TSP001,4,502,TSP-001,,,,,,,,TRUE,,,,,,450,338,0,0,0,1,,,In-Line,,450x338--,,,TSP-001,,,,,,
1208,847,,2023,SJK007,"ZD, SJK007",4,502,SJK-007,,,,,,,2,TRUE,,,,,,330,200,0,0,0,1,,C,In-Line,,330x200--C,,,SJK-007,,,,,,
1209,642,,871,KAR001,KAR001,4,502,KAR-001,,,,,,,,TRUE,,,,,,450,317,0,0,0,1,,,In-Line,,450x317--,,,KAR-001,,,,,,
1211,717,,3156,TSB001,"ZD, TSB001",4,502,TSB-001,,,,,,,2,TRUE,,,,,,420,156,0,0,0,1,,,In-Line,,420x156--,,,TSB-001,,,,,,
1212,694,,2314,SZT005,SZT005,4,502,SZT-005,,,,,,,,TRUE,,,,,,420,335,0,0,0,1,,,In-Line,,420x335--,,,SZT-005,,,,,,
1216,688,,3131,TOK003,TOK003,4,502,TOK-003,,,,,,,,TRUE,,,,,,297.5,270.4,0,0,0,1,,,In-Line,,297.5x270.4--,,,TOK-003,,,,,,
1218,687,,3130,TOK002,TOK002,4,502,TOK-002,,,,,,,,TRUE,,,,,,298.5,339.4,0,0,0,1,,,In-Line,,298.5x339.4--,,,TOK-002,,,,,,
1220,676,111,80,ADY089,ADY089,4,502,ADY-089,,,,,,,,TRUE,,,,,,220,220,0,0,0,1,,2C,In-Line,,220x220--2C,,,ADY-089,,,,,,
1222,673,,3229,YCM034,YCM034,4,502,YCM-034,,,,,,,,TRUE,,,,,,346,273,0,0,0,1,,,In-Line,,346x273--,,,YCM-034,,,,,,
1224,671,,1001,KND009,"KND010, KND009",4,502,KND-009,,,,,,,,TRUE,,,,,,380,240,0,0,0,1,,,In-Line,,380x240--,,,KND-009,,,,,,
1226,670,,2002,SJI002,"SJI003, SJI002",4,502,SJI-002,,,,,,,,TRUE,,,,,,280,246.5,0,0,0,1,,,In-Line,,280x246.5--,,,SJI-002,,,,,,
1228,860,,3132,TOK004,"TOK010, TOK004",4,502,TOK-004,,,,,,,,TRUE,,,,,,340,270,0,0,0,1,,,In-Line,,340x270--,,,TOK-004,,,,,,
1229,615,,2226,SSM016,SSM016,4,502,SSM-016,,,YS14067,26.11.14,,,2,TRUE,,,,,,297,210,300,211.5,0,1,,,In-Line,,297x210--,,,SSM-016,,,,,,
1230,903,,2216,SSK009,SSK009,4,502,SSK-009,,,,,,,,TRUE,,,,,,180,138,0,0,0,1,,C6,In-Line,,180x138--C6,,,SSK-009,,,,,,
1232,909,,378,DIC134,"DIC134, DIC158R1, DIC159",4,502,DIC-134,,,,,,,,TRUE,,,,,,266,266,0,0,0,1,,,In-Line,,266x266--,,,DIC-134,,,,,,
1234,911,,725,JAE193,JAE193,4,502,JAE-193,刃高,,YS21005,21.01.25,,,,TRUE,,,,,,270,270,0,0,0,1,4R10,,In-Line,,270x270-4R10-,,,JAE-193,,,,,,
1235,900,,741,JAE212,"JAE222, JAE212",4,502,JAE-212,刃高,,YS20098,20.11.07,,,,TRUE,,,,,,275,275,0,0,100,1,4R10,,In-Line,,275x275-4R10-,,,JAE-212,,,,,,
1236,666,,3228,YCM033,"YCM069, YCM033",4,503,YCM-033,,,,,,,,TRUE,,,,,,450,290,0,0,0,1,,,In-Line,,450x290--,,,YCM-033,,,,,,
1238,665,,631,JAE034,"JAE035, JAE034300x285",4,503,JAE-034,,,,,,,,TRUE,,,,,,273,273,0,0,0,1,,,In-Line,,273x273--,,,JAE-034,,,,,,
1240,644,,3543,KND007,KND007,4,503,KND-007,,,,,,,,TRUE,,,,,,385,245,0,0,0,1,,,In-Line,,385x245--,,,KND-007,,,,,,
1242,663,,400,DIM002,DIM002,4,503,DIM-002,,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,DIM-002,,,,,,
1244,648,,1928,RKK001,RKK001,4,503,RKK-001,,,,,,,,TRUE,,,,,,395,320,0,0,0,1,,,In-Line,,395x320--,,,RKK-001,,,,,,
1246,649,111,77,ADY086,ADY086,4,503,ADY-086,手前大,,,,,,,TRUE,,,,,,420,300,0,0,0,1,,2C,In-Line,,420x300--2C,,,ADY-086,,,,,,
1247,650,,3226,YCM031,YCM031,4,503,YCM-031,,,,,,,,TRUE,,,,,,370,340,0,0,0,1,,,In-Line,,370x340--,,,YCM-031,,,,,,
1249,668,,3544,TE91270,"TE91270, TE91271, TE91272, TE91273, TE24219481",4,503,TE-9-127-0,,,,,,,,TRUE,,,,,,,,0,0,0,1,,,In-Line,,,,,TE-9-127-0,,,,,,
1252,652,,2310,SZT003,SZT003,4,503,SZT-003,,,,,,,,TRUE,,,,,,455,285,0,0,0,1,,,In-Line,,455x285--,,,SZT-003,,,,,,
1254,653,,3227,YCM032,YCM032,4,503,YCM-032,,,,,,,,TRUE,,,,,,435,280,0,0,0,1,,,In-Line,,435x280--,,,YCM-032,,,,,,
1256,654,111,78,ADY087,ADY087,4,503,ADY-087,,,,,,,2,TRUE,,,,,,210,190,0,0,0,1,,,In-Line,,210x190--,,,ADY-087,,,,,,
1258,655,,545,GMY092,GMY092,4,503,GMY-092,,,,,,,,TRUE,,,,,,375,193,0,0,0,1,,,In-Line,,375x193--,,,GMY-092,,,,,,
1260,656,,477,ETS035,ETS035,4,503,ETS-035,手前2C,,,,,,,TRUE,,,,,,486,330,0,0,0,1,,2C,In-Line,,486x330--2C,,,ETS-035,,,,,,
