MoldID,MoldCode,MoldName,MoldAssyDrawing,MoldDesignID,MoldMakerID,MoldType,CustomerID,MoldCavity,MoldDimL,MoldDimW,MoldDimH,MoldWeight,MoldNote,MoldDetail,RackLayerID,storage_company,MoldReturning,MoldDisposing,last_update_date
2314,TE30201,TE-3-020-1,,2667,,,93,,,,,,,,202,2,,,
2315,TE30505,TE-3-050-5,,2679,,,93,,,,,,,,202,2,,,
2316,TE31611,TE-3-161-1,,2717,,,93,,,,,,,,202,2,,,
2317,TE30209,TE-3-020-9,,2672,,,93,,,,,,,,202,2,,,
2318,TE24258191,TE-2425819-1,,2635,,,93,,,,,,,,203,2,,,
2319,TE20207,TE-2-020-7,,2541,,,93,,,,,,,,203,2,,,
2320,TE21270,TE-2-127-0,,2570,,,93,,,,,,,,203,2,,,
2321,TE20518,TE-2-051-8,,2549,,,93,,,,,,,,203,2,,,
2322,TE20517,TE-2-051-7,,2548,,,93,,,,,,,,203,2,,,
2323,TE21109,TE-2-110-9,,2569,,,93,,,,,,,,625,2,,,
2324,TE23177761,TE-2317776-1,,2602,,,93,,,,,,,,203,2,,,
2325,TE30208,TE-3-020-8,,2671,,,93,,,,,,,,203,2,,,
2326,TE21450,TE-2-145-0,,2587,,,93,,,,,,,,203,2,,,
2327,TE32023,TE-3-202-3,,2723,,,93,,,,,,,,203,2,,,
2328,TE22204941,TE-2220494-1,,2596,,,93,,,,,,,,203,2,,,
2329,TE21104,TE-2-110-4,,2567,,,93,,,,,,,,203,2,,,
2330,TE23749571,TE-2374957-1,,2611,,,93,,,,,,,,203,2,,,
2331,TE23749591,TE-2374959-1,,2612,,,93,,,,,,,,203,2,,,
2333,TE24344801,TE-2434480-1,,2649,,,93,,,,,,,,204,2,,,
2334,TE21271,TE-2-127-1,,2571,,,93,,,,,,,,204,2,,,
2335,TE21599,TE-2-159-9,,2592,,,93,,,,,,,,204,2,,,
2336,TE21569,TE-2-156-9,,2591,,,93,,,,,,,,204,2,,,
2337,TE21607,TE-2-160-7,,2593,,,93,,,,,,,,204,2,,,
2338,TE23015811,TE-2301581-1,,2601,,,93,,,,,,,,204,2,,,
2339,TE20781051,TE-2078105-1,,2560,,,93,,,,,,,,204,2,,,
2340,TE20781053,TE-2078105-3,,2561,,,93,,,,,,,,204,2,,,
2341,TE20231,TE-2-023-1,,2543,,,93,,,,,,,,204,2,,,
2342,TE23257862,TE-2325786-2,,2605,,,93,,,,,,,,204,2,,,
2343,TE21608,TE-2-160-8,,2594,,,93,,,,,,,,204,2,,,
2344,TE21458,TE-2-145-8,,2588,,,93,,,,,,,,204,2,,,
2345,TE28226601R,TE-2822660-1R,,2665,,,93,,,,,,,,204,2,,,
2346,TE23204931,TE-2320493-1,,2603,,,93,,,,,,,,204,2,,,
2347,TE21277,TE-2-127-7,,2572,,,93,,,,,,,,204,2,,,
2348,TE23661131,TE-2366113-1,,2606,,,93,,,,,,,,204,2,,,
2349,TE23730281,TE-2373028-1,,2609,,,93,,,,,,,,204,2,,,
2350,TE21292,TE-2-129-2,,2573,,,93,,,,,,,,204,2,,,
2351,TE20206,TE-2-020-6,,2540,,,93,,,,,,,,204,2,,,
2352,TE20637,TE-2-063-7,,2556,,,93,,,,,,,,205,2,,,
2354,TE21088,TE-2-108-8,,2566,,,93,,,,,,,,205,2,,,
2355,TE20777,TE-2-077-7,,2558,,,93,,,,,,,,205,2,,,
2356,TE20608,TE-2-060-8,,2555,,,93,,,,,,,,205,2,,,
2357,TE23257861,TE-2325786-1,,2604,,,93,,,,,,,,205,2,,,
2358,TE28221181,TE-2822118-1,,2664,,,93,,,,,,,,205,2,,,
2359,TE2296618R,TE-2296618R,,2598,,,93,,,,,,,,205,2,,,
2360,TE22895551,TE-2289555-1,,2597,,,93,,,,,,,,205,2,,,
2361,TE22970701,TE-2297070-1,,2599,,,93,,,,,,,,205,2,,,
2362,TE20204,TE-2-020-4,,2538,,,93,,,,,,,,205,2,,,
2363,TE24574351,TE-2457435-1,,2654,,,93,,,,,,,,704,,,,
2364,TE24113901,TE-2411390-1,,2615,,,93,,,,,,,,205,2,,,
2365,TE23794891,TE-2379489-1,,2613,,,93,,,,,,,,206,2,,,
2366,TE23711911,TE-2371191-1,,2607,,,93,,,,,,,,206,2,,,
2367,TE23712061,TE-2371206-1,,2608,,,93,,,,,,,,206,2,,,
2368,TE24574361R2,TE-2457436-1 R2,,2658,,,93,,,,,,,,206,2,,,
2369,TE24574361,TE-2457436-1,,2657,,,93,,,,,,,,206,2,,,
2370,TE80503,TE-8-050-3,,2888,,,93,,,,,,,,206,2,,,
2371,TE12795093,TE-1279509-3,,2532,,,93,,,,,,,,211,2,,,
2373,TE11417,TE-1-141-7,,2505,,,93,,,,,,,,211,2,,,
2374,TE11308,TE-1-130-8,,2499,,,93,,,,,,,,211,2,,,
2375,TE10731,TE-1-073-1,,2474,,,93,,,,,,,,211,2,,,
2379,KDS023,KDS-023,,876,,,248,,,,,,,,211,2,,,
2380,TE10563,TE-1-056-3,,2472,,,93,,,,,,,,211,2,,,
2381,TE11439,TE-1-143-9,,2506,,,93,,,,,,,,211,2,,,
2382,TE11276,TE-1-127-6,,2490,,,93,,,,,,,,211,2,,,
2383,TE12795092,TE-1279509-2,,2531,,,93,,,,,,,,211,2,,,
2384,TE11451,TE-1-145-1,,2507,,,93,,,,,,,,211,2,,,
2385,TE01561,TE-0-156-1,,2427,,,93,,,,,,,,211,2,,,
2386,TE11411,TE-1-141-1,,2502,,,93,,,,,,,,211,2,,,
2387,YCM015,YCM-015,,3215,,,230,,,,,,,,281,2,,,
2388,YCM016,YCM-016,,3216,,,230,,,,,,,,281,2,,,
2389,SMK207,SMK-207,,2138,,,71,,,,,,,,211,2,,,
2390,TE11622旧金型,TE-1-162-2 旧金型,,2517,,,93,,,,,,,,211,2,,,
2391,TE11622旧金型,TE-1-162-2 旧金型,,2517,,,93,,,,,,,,211,2,,,
2393,KNC001,KNC-001,,996,,,306,,,,,,,,705,,返却済,,
2394,NoName,No Name,,1647,,,245,,,,,,,,211,2,,,
2395,TE24574351R1,TE-2457435-1R1,,2656,,,93,,,,,,,,212,2,,,
2396,TE11275,TE-1-127-5,,2489,,,93,,,,,,,,212,2,,,
2397,TE10202,TE-1-020-2,,2457,,,93,,,,,,,,212,2,,,
2398,TE10205,TE-1-020-5,,2458,,,93,,,,,,,,212,2,,,
2399,TE01278,TE-0-127-8,,2412,,,93,,,,,,,,212,2,,,
2400,TE11416,TE-1-141-6,,2504,,,93,,,,,,,,212,2,,,
2401,TE11457,TE-1-145-7,,2508,,,93,,,,,,,,212,2,,,
2402,TE10201,TE-1-020-1,,2456,,,93,,,,,,,,212,2,,,
2403,TE11104,TE-1-110-4,,2483,,,93,,,,,,,,212,2,,,
2404,TE10206,TE-1-020-6,,2459,,,93,,,,,,,,212,2,,,
2405,KTK002,KTK-002,,1285,,,201,,,,,,,,212,2,,,
2407,MMC003,MMC-003,,1361,,,307,,,,,,,,212,2,,,
2408,MCC002,MCC-002,,1338,,,308,,,,,,,,212,2,,,
2409,APF003,APF-003,,171,,,119,,,,,,,,212,2,,,
2410,NHK006,NHK-006,,1621,,,21,,,,,,,,55,2,,,
2411,TE11277,TE-1-127-7,,2491,,,93,,,,,,,,213,2,,,
2412,TE11619,TE-1-161-9,,2515,,,93,,,,,,,,213,2,,,
2413,TE11610,TE-1-161-0,,2514,,,93,,,,,,,,213,2,,,
2414,TE11561,TE-1-156-1,,2509,,,93,,,,,,,,213,2,,,
2415,AMP01306,AMP-0-130-6,,141,,,117,,,,,,,,213,2,,,
2416,AMP01306,AMP-0-130-6,,141,,,117,,,,,,,,213,2,,,
2417,TE24574361R5NEW,TE-2457436-1R5 NEW,,2661,,,93,,,,,,,,213,2,,,
2418,TE24574361R3,TE-2457436-1R3,,2659,,,93,,,,,,,,704,,,廃棄済,
2419,TE91279,TE-9-127-9,,2940,,,93,,,,,,,,213,2,,,
2420,TE11271R1,TE-1-127-1R1,,2486,,,93,,,,,,,,213,2,,,
2421,TENoname,TE-Noname,,2959,,,93,,,,,,,,213,2,,,
2422,TE24232523,TE-2423252-3,,2630,,,93,,,,,,,,222,2,,,
2423,TE11274,TE-1-127-4,,2488,,,93,,,,,,,,213,2,,,
2424,TE11273,TE-1-127-3,,2487,,,93,,,,,,,,213,2,,,
2425,TE01619,TE-0-161-9,,2439,,,93,,,,,,,,213,2,,,
2426,TE10734,TE-1-073-4,,2475,,,93,,,,,,,,213,2,,,
2427,TE11303,TE-1-130-3,,2495,,,93,,,,,,,,213,2,,,
2428,TE11304,TE-1-130-4,,2496,,,93,,,,,,,,213,2,,,
2429,TE10652,TE-1-065-2,,2473,,,93,,,,,,,,214,2,,,
2430,TE00203,TE-0-020-3,,2379,,,93,,,,,,,,214,2,,,
2431,TE24232521,TE-2423252-1,,2618,,,93,,,,,,,,223,2,,,
2432,TE01612,TE-0-161-2,,2434,,,93,,,,,,,,214,2,,,
2433,TE01613,TE-0-161-3,,2435,,,93,,,,,,,,214,2,,,
2434,TE00716,TE-0-071-6,,2400,,,93,,,,,,,,214,2,,,
2435,TE12796001,TE-1279600-1,,2534,,,93,,,,,,,,214,2,,,
2436,TE12795084,TE-1279508-4,,2527,,,93,,,,,,,,214,2,,,
2437,TE01617,TE-0-161-7,,2437,,,93,,,,,,,,214,2,,,
2438,TE12795083,TE-1279508-3,,2526,,,93,,,,,,,,214,2,,,
2439,TE12795091,TE-1279509-1,,2530,,,93,,,,,,,,214,2,,,
2440,TE00202,TE-0-020-2,,2378,,,93,,,,,,,,214,2,,,
2441,TE12795086,TE-1279508-6,,2529,,,93,,,,,,,,214,2,,,
2442,TE12795085,TE-1279508-5,,2528,,,93,,,,,,,,214,2,,,
2443,TE12795094,TE-1279509-4,,2533,,,93,,,,,,,,214,2,,,
2444,TE01273,TE-0-127-3,,2410,,,93,,,,,,,,214,2,,,
2445,TE01297,TE-0-129-7,,2416,,,93,,,,,,,,215,2,,,
2446,TE01277,TE-0-127-7,,2411,,,93,,,,,,,,215,2,,,
2447,TE01437,TE-0-143-7,,2426,,,93,,,,,,,,215,2,,,
2448,TE00196,TE-0-019-6,,2375,,,93,,,,,,,,215,2,,,
2449,TE01272,TE-0-127-2,,2409,,,93,,,,,,,,215,2,,,
2450,TE15547721,TE-1554772-1,,2537,,,93,,,,,,,,215,2,,,
2451,TE00729,TE-0-072-9,,2402,,,93,,,,,,,,215,2,,,
2452,TE00205,TE-0-020-5,,2380,,,93,,,,,,,,215,2,,,
2453,TE12795082,TE-1279508-2,,2525,,,93,,,,,,,,215,2,,,
2454,TE01109,TE-0-110-9,,2407,,,93,,,,,,,,215,2,,,
2455,TE00206,TE-0-020-6,,2381,,,93,,,,,,,,215,2,,,
2456,SSM006,SSM-006,,2223,,,81,,,,,,,,701,,,,
2457,SSM039,SSM-039,,2249,,,81,,,,,,,,702,1,,,
2458,SSM046,SSM-046,,2256,,,81,,,,,,,,702,1,,,
2459,SSM049,SSM-049,,2259,,,81,,,,,,,,703,3,,,
2460,JAE213,JAE-213,,742,,,177,,,,,,,,704,,,廃棄済,
2461,JAE050,JAE-050,,642,,,177,,,,,,,,704,,,廃棄済,
2462,JAE123,JAE-123,,673,,,177,,,,,,,,704,,,廃棄済,
2463,JAE160,JAE-160,,699,,,177,,,,,,,,704,,,廃棄済,
2464,JAE162,JAE-162,,701,,,177,,,,,,,,704,,,廃棄済,
2465,JAE117,JAE-117,,670,,,177,,,,,,,,704,,,廃棄済,
2466,JAE126,JAE-126,,675,,,177,,,,,,,,704,,,廃棄済,
2467,JAE071,JAE-071,,654,,,177,,,,,,,,704,,,廃棄済,
2468,JAE181,JAE-181,,713,,,177,,,,,,,,704,,,廃棄済,
2469,JAE189,JAE-189,,721,,,177,,,,,,,,704,,,廃棄済,
2470,JAE312,JAE-312,,843,,,177,,,,,,,,704,,,廃棄済,
2472,SMK110,SMK-110,,2108,,,71,,,,,,,,704,,,,
2473,SMK198,SMK-198,,2133,,,71,,,,,,,,704,,,,
2474,SMK202,SMK-202,,2134,,,71,,,,,,,,704,,,,
2475,SPJ048B,SPJ-048B,,2177,,,77,,,,,,,,705,,,,
2476,SPJ048T,SPJ-048T,,2178,,,77,,,,,,,,705,,,,
2477,ADY055,ADY-055,,50,,,111,,,,,,,,705,,,,
2478,DIC003B,DIC-003B,,278,,,141,,,,,,,,705,,,,
2479,DIC003T,DIC-003T,,279,,,141,,,,,,,,705,,,,
2480,DIC008,DIC-008,,282,,,141,,,,,,,,705,,,,
2481,HIN001,HIN-001,,553,,,161,,,,,,,,705,,返却済,,
2482,ATS028R1,ATS-028R1,,215,,,125,,,,,,,,93,2,,,
2483,ATS029R2,ATS-029R2,,218,,,125,,,,,,,,93,2,,,
2484,TE71292,TE-7-129-2,,2871,,,93,,,,,,,,175,2,,,
2485,TE71309,TE-7-130-9,,2876,,,93,,,,,,,,175,2,,,
2487,ENT001,ENT-001,,441,,,309,,,,,,,,175,2,,,
2488,ENT002,ENT-002,,442,,,309,,,,,,,,175,2,,,
2489,TE71429,TE-7-142-9,,2881,,,93,,,,,,,,175,2,,,
2490,TE001,TE-001,,2370,,,93,,,,,,,,175,2,,,
2491,TE71610,TE-7-161-0,,2883,,,93,,,,,,,,175,2,,,
2492,TE71308R,TE-7-130-8 R,,2875,,,93,,,,,,,,175,2,,,
2493,TE81271,TE-8-127-1,,2899,,,93,,,,,,,,175,2,,,
2494,TE71275,TE-7-127-5,,2862,,,93,,,,,,,,175,2,,,
2495,LKS002,LKS-002,,1303,,,282,,,,,,,,185,2,,,
2496,LKS005,LKS-005,,1306,,,282,,,,,,,,185,2,,,
2497,LKS006,LKS-006,,1307,,,282,,,,,,,,185,2,,,
2499,SRD001,SRD-001,,2180,,,310,,,,,,,,185,2,,,
2500,KKC002,KKC-002,,982,,,283,,,,,,,,185,2,,,
2501,SSK009,SSK-009,,2216,,,80,,,,,,,,185,2,,,
2502,LKS001,LKS-001,,1302,,,282,,,,,,,,185,2,,,
2504,KBT001,KBT-001,,873,,,311,,,,,,,,185,2,,,
2505,AAT004T,AAT-004T,,20,,,109,,,,,,,,185,2,,,
2506,SJK010,SJK-010,,2026,,,281,,,,,,,,185,2,,,
2507,KSED,KSE-D,,1090,,,198,,,,,,,,185,2,,,
2508,TSB001,TSB-001,,3156,,,107,,,,,,,,185,2,,,
2509,ADY083R,ADY-083R,,74,,,111,,,,,,,,185,2,,,
2510,MTD002,MTD-002,,1412,,,7,,,,,,,,185,2,,,
2511,TE70758V01,TE-7-075-8-V01,,2856,,,93,,,,,,,,185,2,,,
2512,TIH023,TIH-023,,3031,,,95,,,,,,,,185,2,,,
2513,QAS003,QAS-003,,1914,,,280,,,,,,,,185,2,,,
2514,YSR020,YSR-020,,3487,,,242,,,,,,,,282,2,,,
2515,KSP032,KSP-032,,1124,,,199,,,,,,,,352,2,,,
2516,KSP034,KSP-034,,1126,,,199,,,,,,,,352,2,,,
2517,KSP024,KSP-024,,1115,,,199,,,,,,,,352,2,,,
2518,KSP010,KSP-010,,1099,,,199,,,,,,,,352,2,,,
2519,KSP022,KSP-022,,1113,,,199,,,,,,,,352,2,,,
2521,KSK004,KSK-004,,1094,,,312,,,,,,,,352,2,,,
2522,NRK007,NRK-007,,1689,,,26,,,,,,,,352,2,,,
2523,NRK013R,NRK-013R,,1695,,,26,,,,,,,,352,2,,,
2524,NRK008,NRK-008,,1690,,,26,,,,,,,,352,2,,,
2525,NRK030,NRK-030,,1700,,,26,,,,,,,,352,2,,,
2526,KSP013,KSP-013,,1102,,,199,,,,,,,,352,2,,,
2527,KSP019,KSP-019,,1108,,,199,,,,,,,,352,2,,,
2528,KSP015,KSP-015,,1104,,,199,,,,,,,,352,2,,,
2529,KSP016,KSP-016,,1105,,,199,,,,,,,,352,2,,,
2530,NRK024,NRK-024,,1697,,,26,,,,,,,,352,2,,,
2531,NRK025,NRK-025,,1698,,,26,,,,,,,,352,2,,,
2532,NRK026,NRK-026,,1699,,,26,,,,,,,,352,2,,,
2533,NRK032,NRK-032,,1702,,,26,,,,,,,,352,2,,,
2534,NRK038,NRK-038,,1706,,,26,,,,,,,,352,2,,,
2535,NRK039,NRK-039,,1707,,,26,,,,,,,,352,2,,,
2536,NRK005,NRK-005,,1688,,,26,,,,,,,,352,2,,,
2537,NRK010,NRK-010,,1692,,,26,,,,,,,,352,2,,,
2538,NRK043,NRK-043,,1709,,,26,,,,,,,,352,2,,,
2539,NRK011,NRK-011,,1693,,,26,,,,,,,,352,2,,,
2540,NRK037,NRK-037,,1705,,,26,,,,,,,,352,2,,,
2541,NRK046,NRK-046,,1711,,,26,,,,,,,,352,2,,,
2542,NSK009,NSK-009,,1723,,,28,,,,,,,,352,2,,,
2543,NSK001,NSK-001,,1716,,,28,,,,,,,,352,2,,,
2544,KSP023,KSP-023,,1114,,,199,,,,,,,,352,2,,,
2545,KSP020,KSP-020,,1109,,,199,,,,,,,,352,2,,,
2546,NSK005,NSK-005,,1719,,,28,,,,,,,,352,2,,,
2547,NRK001,NRK-001,,1685,,,26,,,,,,,,352,2,,,
2548,NRK002,NRK-002,,1686,,,26,,,,,,,,352,2,,,
2549,NRK044,NRK-044,,1710,,,26,,,,,,,,352,2,,,
2550,NRK022R,NRK-022R,,1696,,,26,,,,,,,,352,2,,,
2552,YSDG0501,YSD-G-050-1,,3383,,,108,,,,,,,,241,2,,,
2553,YSDG0201,YSD-G-020-1,,3374,,,108,,,,,,,,241,2,,,
2554,YSDG1301,YSD-G-130-1,,3391,,,108,,,,,,,,241,2,,,
2555,YSDG0352,YSD-G-035-2,,3380,,,108,,,,,,,,241,2,,,
2556,YSDG0502,YSD-G-050-2,,3384,,,108,,,,,,,,241,2,,,
2557,YSDG0302,YSD-G-030-2,,3378,,,108,,,,,,,,241,2,,,
2558,YSDG0402,YSD-G-040-2,,3382,,,108,,,,,,,,241,2,,,
2559,YSDZ60,YSD-Z-60,,3423,,,108,,,,,,,,241,2,,,
2560,YSDF0501,YSD-F-050-1,,3366,,,108,,,,,,,,241,2,,,
2561,YSDZ1001,YSD-Z-100-1,,3419,,,108,,,,,,,,241,2,,,
2562,YSDF2002B,YSD-F-200-2B,,3372,,,108,,,,,,,,241,2,,,
2563,YSDG0401,YSD-G-040-1,,3381,,,108,,,,,,,,243,2,,,
2564,YSDG0801,YSD-G-080-1,,3389,,,108,,,,,,,,243,2,,,
2565,YSDG0701,YSD-G-070-1,,3388,,,108,,,,,,,,243,2,,,
2566,YSDG0252,YSD-G-025-2,,3376,,,108,,,,,,,,243,2,,,
2567,YSDG0301,YSD-G-030-1,,3377,,,108,,,,,,,,243,2,,,
2568,YSDA0202,YSD-A-020-2,,3335,,,108,,,,,,,,243,2,,,
2569,YSDA0101,YSD-A-010-1,,3328,,,108,,,,,,,,243,2,,,
2570,YSDF0151,YSD-F-015-1,,3361,,,108,,,,,,,,243,2,,,
2571,YSDZ0501,YSD-Z-050-1,,3412,,,108,,,,,,,,243,2,,,
2572,YSDF0401,YSD-F-040-1,,3364,,,108,,,,,,,,243,2,,,
2573,YSDA0281,YSD-A-028-1,,3338,,,108,,,,,,,,243,2,,,
2574,YSDA0181,YSD-A-018-1,,3334,,,108,,,,,,,,243,2,,,
2575,YSDA0151,YSD-A-015-1,,3332,,,108,,,,,,,,243,2,,,
2576,YSDA0122,YSD-A-012-2,,3330,,,108,,,,,,,,243,2,,,
2577,YSDF1001,YSD-F-100-1,,3368,,,108,,,,,,,,243,2,,,
2578,YSDZ0502,YSD-Z-050-2,,3413,,,108,,,,,,,,242,2,,,
2579,YSDF0451,YSD-F-045-1,,3365,,,108,,,,,,,,242,2,,,
2580,YSDF0801,YSD-F-080-1,,3367,,,108,,,,,,,,242,2,,,
2581,YSDF0301,YSD-F-030-1,,3363,,,108,,,,,,,,242,2,,,
2582,YSDF1501,YSD-F-150-1,,3370,,,108,,,,,,,,242,2,,,
2583,YSDZ0801,YSD-Z-080-1,,3418,,,108,,,,,,,,242,2,,,
2584,YSDA0601,YSD-A-060-1,,3345,,,108,,,,,,,,242,2,,,
2585,YSDD0251,YSD-D-025-1,,3353,,,108,,,,,,,,242,2,,,
2586,YSDA1201,YSD-A-120-1,,3349,,,108,,,,,,,,242,2,,,
2587,YSDG0503,YSD-G-050-3,,3385,,,108,,,,,,,,242,2,,,
2588,YSDG0101,YSD-G-010-1,,3373,,,108,,,,,,,,242,2,,,
2589,YSDG0601,YSD-G-060-1,,3386,,,108,,,,,,,,242,2,,,
2590,YSDG0203,YSD-G-020-3,,3375,,,108,,,,,,,,242,2,,,
2591,YSDG0602,YSD-G-060-2,,3387,,,108,,,,,,,,242,2,,,
2592,YSDZ0131,YSD-Z-013-1,,3406,,,108,,,,,,,,242,2,,,
2593,YSDF2001,YSD-F-200-1,,3371,,,108,,,,,,,,244,2,,,
2594,YSDA0241,YSD-A-024-1,,3336,,,108,,,,,,,,244,2,,,
2595,YSDA0752(PP),YSD-A-075-2 (PP),,3348,,,108,,,,,,,,244,2,,,
2596,YSDF0251,YSD-F-025-1,,3362,,,108,,,,,,,,244,2,,,
2597,YSDA0321,YSD-A-032-1,,3340,,,108,,,,,,,,244,2,,,
2598,YSDF1201,YSD-F-120-1,,3369,,,108,,,,,,,,244,2,,,
2599,YSDA0751,YSD-A-075-1,,3346,,,108,,,,,,,,244,2,,,
2600,YSDA0251,YSD-A-025-1,,3337,,,108,,,,,,,,244,2,,,
2601,YSDA0301,YSD-A-030-1,,3339,,,108,,,,,,,,244,2,,,
2602,YSDA0401,YSD-A-040-1,,3343,,,108,,,,,,,,244,2,,,
2603,YSDZ0301,YSD-Z-030-1,,3411,,,108,,,,,,,,244,2,,,
2604,YSDZ0602,YSD-Z-060-2,,3417,,,108,,,,,,,,244,2,,,
2605,YSDD0201,YSD-D-020-1,,3352,,,108,,,,,,,,245,2,,,
2606,YSDD0501,YSD-D-050-1,,3356,,,108,,,,,,,,245,2,,,
2607,YSDD1001,YSD-D-100-1,,3357,,,108,,,,,,,,245,2,,,
2608,TCB003,TCB-003,,2351,,,253,,,,,,,,245,2,,,
2609,YSDD0301,YSD-D-030-1,,3354,,,108,,,,,,,,245,2,,,
2610,YSDA0451,YSD-A-045-1,,3344,,,108,,,,,,,,245,2,,,
2611,YSDD0401,YSD-D-040-1,,3355,,,108,,,,,,,,245,2,,,
2612,YSDA0361,YSD-A-036-1,,3342,,,108,,,,,,,,245,2,,,
2613,YSDG0351,YSD-G-035-1,,3379,,,108,,,,,,,,245,2,,,
2614,YSDA0121,YSD-A-012-1,,3329,,,108,,,,,,,,245,2,,,
2615,YSDA0161,YSD-A-016-1,,3333,,,108,,,,,,,,245,2,,,
2616,YSDD1002,YSD-D-100-2,,3358,,,108,,,,,,,,245,2,,,
2617,YSDA0141,YSD-A-014-1,,3331,,,108,,,,,,,,245,2,,,
2618,NPC014No1,NPC-014 No1,,1676,,,25,,,,,,,,255,2,,,
2619,ODS054,ODS-054,,1775,,,32,,,,,,,,255,2,,,
2620,NPC013,NPC-013,,1675,,,25,,,,,,,,255,2,,,
2621,ODS055,ODS-055,,1776,,,32,,,,,,,,255,2,,,
2622,TCB002,TCB-002,,2350,,,253,,,,,,,,255,2,,,
2623,TCB001,TCB-001,,2349,,,253,,,,,,,,255,2,,,
2624,NPC011,NPC-011,,1674,,,25,,,,,,,,255,2,,,
2625,NoName台湾機用,No Name-台湾機用,,1672,,,245,,,,,,,,255,2,,,
2626,ODS031,ODS-031,,1756,,,32,,,,,,,,254,2,,,
2627,ODS012,ODS-012,,1740,,,32,,,,,,,,254,2,,,
2628,ODS010,ODS-010,,1739,,,32,,,,,,,,254,2,,,
2629,ODS032,ODS-032,,1757,,,32,,,,,,,,254,2,,,
2630,ODS051,ODS-051,,1771,,,32,,,,,,,,254,2,,,
2631,ODS041,ODS-041,,1765,,,32,,,,,,,,254,2,,,
2632,ODS029,ODS-029,,1754,,,32,,,,,,,,254,2,,,
2633,ODS015,ODS-015,,1742,,,32,,,,,,,,254,2,,,
2634,ODS021,ODS-021,,1747,,,32,,,,,,,,254,2,,,
2635,ODS001,ODS-001,,1738,,,32,,,,,,,,254,2,,,
2636,ODS022,ODS-022,,1748,,,32,,,,,,,,254,2,,,
2637,ODS016,ODS-016,,1743,,,32,,,,,,,,254,2,,,
2638,ODS019,ODS-019,,1746,,,32,,,,,,,,253,2,,,
2639,ODS023,ODS-023,,1749,,,32,,,,,,,,253,2,,,
2640,ODS025,ODS-025,,1750,,,32,,,,,,,,253,2,,,
2641,ODS045,ODS-045,,1769,,,32,,,,,,,,253,2,,,
2642,ODS037,ODS-037,,1761,,,32,,,,,,,,253,2,,,
2643,ODS048,ODS-048,,1770,,,32,,,,,,,,253,2,,,
2644,ODS052,ODS-052,,1772,,,32,,,,,,,,253,2,,,
2645,ODS040,ODS-040,,1764,,,32,,,,,,,,253,2,,,
2646,ODS018R,ODS-018R,,1745,,,32,,,,,,,,253,2,,,
2647,EXD035,EXD-035,,500,,,152,,,,,,,,252,2,,,
2648,EXD032,EXD-032,,498,,,152,,,,,,,,281,2,,,
2649,EXD029R,EXD-029R,,495,,,152,,,,,,,,252,2,,,
2650,EXD031,EXD-031,,497,,,152,,,,,,,,281,2,,,
2651,EXD034,EXD-034,,499,,,152,,,,,,,,252,2,,,
2652,EXD017,EXD-017,,487,,,152,,,,,,,,252,2,,,
2653,EXD030,EXD-030,,496,,,152,,,,,,,,252,2,,,
2654,EXD036,EXD-036,,501,,,152,,,,,,,,252,2,,,
2655,EXD003,EXD-003,,480,,,152,,,,,,,,281,2,,,
2656,EXD040,EXD-040,,504,,,152,,,,,,,,252,2,,,
2657,ODS013,ODS-013,,1741,,,32,,,,,,,,252,2,,,
2658,ODS030,ODS-030,,1755,,,32,,,,,,,,252,2,,,
2659,ODS035,ODS-035,,1760,,,32,,,,,,,,252,2,,,
2660,ODS034,ODS-034,,1759,,,32,,,,,,,,252,2,,,
2661,EXD037,EXD-037,,502,,,152,,,,,,,,251,2,,,
2662,EXD021,EXD-021,,1648,,,152,,,,,,,,251,2,,,
2663,EXD038,EXD-038,,503,,,152,,,,,,,,251,2,,,
2664,EXD013,EXD-013,,485,,,152,,,,,,,,251,2,,,
2665,EXD028,EXD-028,,494,,,152,,,,,,,,281,2,,,
2666,EXD008,EXD-008,,482,,,152,,,,,,,,281,2,,,
2667,EXD009R,EXD-009R,,483,,,152,,,,,,,,251,2,,,
2668,EXD020,EXD-020,,490,,,152,,,,,,,,251,2,,,
2669,EXD014,EXD-014,,486,,,152,,,,,,,,251,2,,,
2670,EXD027,EXD-027,,493,,,152,,,,,,,,251,2,,,
2671,EXD025,EXD-025,,491,,,152,,,,,,,,251,2,,,
2672,NoName(大）,No Name-(大）,,1649,,,245,,,,,,,,240,2,,,
2673,KDS138,KDS-138,,952,,,248,,,,,,,,240,2,,,
2674,KDS112,KDS-112,,931,,,248,,,,,,,,240,2,,,
2675,KDS119,KDS-119,,937,,,248,,,,,,,,240,2,,,
2676,KDS044,KDS-044,,885,,,248,,,,,,,,240,2,,,
2677,KDS125,KDS-125,,941,,,248,,,,,,,,240,2,,,
2678,KDS113,KDS-113,,932,,,248,,,,,,,,240,2,,,
2679,KDS114,KDS-114,,933,,,248,,,,,,,,240,2,,,
2680,KSP181,KSP-181,,1251,,,199,,,,,,,,240,2,,,
2681,KDS105,KDS-105,,924,,,248,,,,,,,,240,2,,,
2682,KDS133,KDS-133,,948,,,248,,,,,,,,240,2,,,
2683,KDS131,KDS-131,,946,,,248,,,,,,,,240,2,,,
2684,KDS106,KDS-106,,925,,,248,,,,,,,,240,2,,,
2685,KDS123,KDS-123,,940,,,248,,,,,,,,261,2,,,
2686,KDS081,KDS-081,,908,,,248,,,,,,,,261,2,,,
