WorkLogID,ProcessingDeadlineID,EmployeeID,ProcessingCodeID,ProcessingTime,ProcessingDate,ProcessingNotes,ProcessingNumbers,FinishDate,Finished,Noidunglienlac,IDVatTuSD,SLVatTuSD,CompanyID
2920,2343,1,11,2.5,10/5/2023,,0,,FALSE,,,0,
2921,2345,1,10,0.5,10/5/2023,,0,,FALSE,,,0,
2922,2339,1,11,1.75,10/5/2023,,0,,FALSE,,,0,
2923,2361,1,10,2,10/6/2023,,0,,FALSE,,,0,
2924,2345,1,11,1.75,10/6/2023,,0,,FALSE,,,0,
2925,2345,1,12,1.75,10/6/2023,,0,,FALSE,,,0,
2926,2343,1,12,1.5,10/6/2023,,0,,FALSE,,,0,
2927,2344,1,13,1.75,10/6/2023,,0,,FALSE,,,0,
2928,2346,1,13,2.75,10/6/2023,,0,,FALSE,,,0,
2929,2363,1,10,2,10/10/2023,,0,,FALSE,,,0,
2930,2359,1,10,2,10/10/2023,,0,,FALSE,,,0,
2931,2337,1,12,2.5,10/10/2023,,0,,FALSE,,,0,
2932,2332,1,11,2,10/10/2023,,0,,FALSE,,,0,
2933,2332,1,12,1.25,10/10/2023,,0,,FALSE,,,0,
2934,2366,1,13,2.5,10/11/2023,,0,,FALSE,,,0,
2935,2367,1,14,1,10/11/2023,刻印改造,0,,FALSE,,,0,
2936,2368,1,14,3,10/11/2023,,0,,FALSE,,,0,
2937,2369,1,14,3,10/11/2023,,0,,FALSE,,,0,
2938,2339,1,12,2,10/11/2023,,0,,FALSE,,,0,
2939,1640,1,50,0.5,10/11/2023,,0,,FALSE,,,0,
2940,2335,1,24,0.25,10/12/2023,,0,,FALSE,,,0,
2941,2335,1,22,0.25,10/12/2023,,0,,FALSE,,,0,
2942,2335,1,23,0.5,10/12/2023,,0,,FALSE,,,0,
2943,2369,1,10,1.25,10/12/2023,圧空ベース,0,,FALSE,,,0,
2944,2370,1,10,3,10/12/2023,アンダースタック改造,0,,FALSE,,,0,
2945,2327,1,14,1,10/12/2023,バック穴、溝改造「溝深さ0.6ｍｍから1.1ｍｍ」,0,,FALSE,,,0,
2946,2325,1,14,1,10/12/2023,バック穴、溝改造「溝深さ0.6ｍｍから1.1ｍｍ」,0,,FALSE,,,0,
2947,2355,1,11,2.5,10/12/2023,,0,,FALSE,,,0,
2948,2355,1,12,1.5,10/12/2023,,0,,FALSE,,,0,
2949,1640,1,50,0.5,10/12/2023,5S、梱包,0,,FALSE,,,0,
2950,2368,1,14,2,10/13/2023,,0,,FALSE,,,0,
2951,2356,1,13,2.25,10/13/2023,,0,,FALSE,,,0,
2952,2350,1,11,1.25,10/13/2023,,0,,FALSE,,,0,
2953,2347,1,11,1.25,10/13/2023,,0,,FALSE,,,0,
2954,2359,1,11,2.5,10/13/2023,,0,,FALSE,,,0,
2955,2371,1,14,1,10/13/2023,外周削り0.5ｍｍ,0,,FALSE,,,0,
2956,2372,1,14,0.5,10/13/2023,外周削り0.5ｍｍ,0,,FALSE,,,0,
2957,2373,1,14,0.5,10/13/2023,外周削り0.5ｍｍ,0,,FALSE,,,0,
2958,2347,1,12,1.5,10/14/2023,,0,,FALSE,,,0,
2959,2350,1,12,1.5,10/14/2023,,0,,FALSE,,,0,
2960,2359,1,12,2.25,10/14/2023,,0,,FALSE,,,0,
2961,2374,1,14,2,10/14/2023,,0,,FALSE,,,0,
2962,2360,1,13,2.5,10/14/2023,,0,,FALSE,,,0,
2963,2360,1,13,1,10/16/2023,,0,,FALSE,,,0,
2964,1640,1,50,0.5,10/14/2023,,0,,FALSE,,,0,
2965,2375,1,14,3,10/16/2023,,0,,FALSE,,,0,
2966,2363,1,11,1.5,10/16/2023,,0,,FALSE,,,0,
2967,2363,1,12,2.5,10/16/2023,,0,,FALSE,,,0,
2968,2376,1,10,3.5,10/16/2023,,0,,FALSE,,,0,
2969,1640,1,50,0.5,10/16/2023,,0,,FALSE,,,0,
2970,2378,1,10,3,10/17/2023,,0,,FALSE,,,0,
2971,2370,1,11,2.25,10/17/2023,,0,,FALSE,,,0,
2972,2375,1,14,3.25,10/17/2023,,0,,FALSE,,,0,
2974,1640,1,50,0.5,10/17/2023,,0,,FALSE,,,0,
2975,2380,1,10,0.75,10/18/2023,,0,,FALSE,,,0,
2976,2370,1,12,2,10/18/2023,,0,,FALSE,,,0,
2979,2361,1,11,3,10/18/2023,,0,,FALSE,,,0,
2980,2361,1,12,2.5,10/18/2023,,0,,FALSE,,,0,
2981,2383,1,13,2,10/18/2023,,0,,FALSE,,,0,
2982,1640,1,51,0.5,10/18/2023,,0,,FALSE,,,0,
2983,2378,1,11,3,10/19/2023,,0,,FALSE,,,0,
2984,2378,1,12,2,10/19/2023,,0,,FALSE,,,0,
2985,2384,1,14,5,10/19/2023,,0,,FALSE,,,0,
2986,2385,1,14,4,10/20/2023,,0,,FALSE,,,0,
2987,1640,1,888,1,10/19/2023,成形7号機用SUS板カット・穴あけ,0,,FALSE,,,0,
2988,2380,1,10,2,10/20/2023,,0,,FALSE,,,0,
2989,2379,1,13,3,10/20/2023,,0,,FALSE,,,0,
2990,2383,1,13,2.75,10/20/2023,,0,,FALSE,,,0,
2991,1640,1,50,0.25,10/20/2023,,0,,FALSE,,,0,
2992,2384,1,14,0.5,10/23/2023,,0,,FALSE,,,0,
2993,1640,1,50,0.5,10/23/2023,,0,,FALSE,,,0,
2994,2385,1,14,3.25,10/23/2023,,0,,FALSE,,,0,
2995,2387,1,10,2,10/24/2023,,0,,FALSE,,,0,
2996,2362,1,13,2,10/24/2023,,0,,FALSE,,,0,
2997,2388,1,10,2,10/24/2023,,0,,FALSE,,,0,
2998,2393,1,11,1,10/24/2023,金型洗浄・穴あけ,0,,FALSE,,,0,
2999,2380,1,11,1,10/24/2023,,0,,FALSE,,,0,
3000,2380,1,12,1.25,10/24/2023,,0,,FALSE,,,0,
3001,2381,1,13,2.25,10/24/2023,,0,,FALSE,,,0,
3002,2389,1,13,2,10/25/2023,,0,,FALSE,,,0,
3003,1640,1,50,0.25,10/24/2023,,0,,FALSE,,,0,
3004,2397,1,14,1.5,10/25/2023,バック穴追加工,0,,FALSE,10/27　茨城工場へ送る,,0,
3005,2397,1,888,1.5,10/25/2023,砂ショット,0,,FALSE,,,0,
3006,2398,1,14,1.5,10/25/2023,バック穴追加工,0,,FALSE,10/27　茨城工場へ送る,,0,
3007,2398,1,888,1.5,10/25/2023,砂ショット,0,,FALSE,,,0,
3008,2368,1,14,3,10/25/2023,,0,,FALSE,足りなかった３個　10/27 送り,,0,
3009,2399,1,888,0.25,10/25/2023,圧空ベースタップ追加工　（ATS－０２７用）,0,,FALSE,,,0,
3010,1640,1,50,1.5,10/25/2023,,0,,FALSE,,,0,
3011,2400,1,10,2.5,10/26/2023,,0,,FALSE,,,0,
3012,2380,1,10,1,10/26/2023,バック穴追加工,0,,FALSE,,,0,
3013,2402,1,10,1.5,10/26/2023,,0,,FALSE,,,0,
3014,2386,1,10,3,10/26/2023,,0,,FALSE,,,0,
3015,2387,1,11,1.5,10/26/2023,,0,,FALSE,,,0,
3016,2387,1,12,1.75,10/26/2023,,0,,FALSE,,,0,
3017,2390,1,13,2,10/26/2023,,0,,FALSE,,,0,
3018,2276,1,50,8,10/27/2023,金型置き場の片付け「出口隣の部屋・階段下収納庫のバラバラ,0,,FALSE,,,0,
3019,2394,1,10,2.5,10/27/2023,,0,,FALSE,,,0,
3020,1640,1,51,0.5,10/27/2023,"KDS-134, 135 ・　治具の送り",0,,FALSE,,,0,
3021,1640,1,50,0.5,10/27/2023,,0,,FALSE,,,0,
3022,2400,1,11,1.5,10/28/2023,,0,,FALSE,,,0,
3023,2400,1,12,2.25,10/30/2023,,0,,FALSE,,,0,
3024,2388,1,11,2,10/28/2023,,0,,FALSE,,,0,
3025,2388,1,12,2,10/28/2023,,0,,FALSE,,,0,
3026,2407,1,10,3,10/28/2023,,0,,FALSE,,,0,
3027,1640,1,50,0.75,10/28/2023,,0,,FALSE,,,0,
3028,2409,1,12,1.5,10/30/2023,再面取り・ミガキ・テフロン出し,0,,FALSE,,,0,
3029,2266,1,50,0.5,10/30/2023,ドラム缶1本目満,0,,FALSE,,,0,
3030,2411,1,14,7,10/30/2023,,0,,FALSE,,,0,
3031,2390,1,42,0.25,10/30/2023,圧空ベースタップ追加工,0,,FALSE,,,0,
3032,2394,1,11,3,10/31/2023,,0,,FALSE,,,0,
3033,2386,1,11,2.5,10/31/2023,,0,,FALSE,,,0,
3034,2411,1,14,2,10/31/2023,,0,,FALSE,,,0,
3035,2413,1,10,3,10/31/2023,,0,,FALSE,,,0,
3036,2402,1,11,1,10/31/2023,,0,,FALSE,,,0,
3037,1640,1,50,0.25,10/31/2023,,0,,FALSE,,,0,
3038,2402,1,11,3,11/1/2023,,0,,FALSE,,,0,
3039,2402,1,12,3,11/1/2023,,0,,FALSE,,,0,
3040,2403,1,13,2.5,11/1/2023,,0,,FALSE,,,0,
3041,2417,1,10,2.5,11/2/2023,,0,,FALSE,,,0,
3042,2394,1,12,2.5,11/2/2023,,0,,FALSE,,,0,
3043,2386,1,12,2.5,11/2/2023,,0,,FALSE,,,0,
3044,2427,1,14,2.5,11/2/2023,,0,,FALSE,,,0,
3045,2395,1,13,3,11/2/2023,,0,,FALSE,,,0,
3046,2412,1,13,3.5,11/6/2023,,0,,FALSE,,,0,
3047,2413,1,11,2.5,11/6/2023,,0,,FALSE,,,0,
3048,2407,1,11,3.5,11/6/2023,,0,,FALSE,,,0,
3049,,1,13,0.75,11/6/2023,,0,,FALSE,,,0,
3050,2341,1,13,1,11/6/2023,,0,,FALSE,,,0,
3051,2348,1,13,0.75,11/6/2023,,0,,FALSE,,,0,
3052,2351,1,13,0.75,11/6/2023,,0,,FALSE,,,0,
3053,2428,1,13,0.75,11/6/2023,,0,,FALSE,,,0,
3054,1640,1,50,0.5,11/6/2023,,0,,FALSE,,,0,
3055,2421,1,10,1.5,11/7/2023,,0,,FALSE,,,0,
3056,2424,1,10,2,11/8/2023,,0,,FALSE,,,0,
3057,2429,1,888,0.5,11/7/2023,砂ショット,0,,FALSE,,,0,
3058,2413,1,12,1.75,11/7/2023,,0,,FALSE,,,0,
3059,2407,1,12,2.25,11/7/2023,,0,,FALSE,,,0,
3060,2414,1,13,2.75,11/7/2023,,0,,FALSE,,,0,
3061,1640,1,50,0.5,11/7/2023,梱包（テフロン加工出し「8-161-5」、MTM-178 ～ 181、ネル）,0,,FALSE,,,0,
3062,2421,1,10,0.5,11/8/2023,,0,,FALSE,,,0,
3063,2427,1,14,1,11/8/2023,t12x40x150、仕上げ,0,,FALSE,,,0,
3064,2408,1,13,3.5,11/8/2023,,0,,FALSE,,,0,
3065,2417,1,11,2,11/8/2023,,0,,FALSE,,,0,
3066,2417,1,12,2.5,11/8/2023,,0,,FALSE,,,0,
3067,1640,1,50,0.5,11/8/2023,5S、梱包（DIC-145:テフロン加工出し）,0,,FALSE,,,0,
3068,2435,1,54,0.5,11/9/2023,定期点検・オイル交換　（ベビコンオイル専用）,0,,FALSE,,,0,
3069,2418,1,13,3.75,11/9/2023,,0,,FALSE,,,0,
3070,2431,1,15,3,11/9/2023,,0,,FALSE,,,0,
3071,2433,1,15,1,11/9/2023,,0,,FALSE,,,0,
3072,2439,1,41,1.5,11/10/2023,,0,,FALSE,,,0,
3073,2440,1,20,1.5,11/9/2023,,0,,FALSE,,,0,
3074,2442,1,20,1.5,11/9/2023,,0,,FALSE,,,0,
3075,1640,1,50,0.5,11/9/2023,,0,,FALSE,,,0,
3076,1640,1,40,4.5,11/10/2023,中板作成、下板修理、5S,0,,FALSE,,,0,
3077,2444,1,41,0.5,11/10/2023,,0,,FALSE,,,0,
3078,2424,1,11,1.25,11/10/2023,,0,,FALSE,,,0,
3079,2421,1,11,2.25,11/10/2023,,0,,FALSE,,,0,
3080,2440,1,21,0.25,11/10/2023,,0,,FALSE,,,0,
3081,2442,1,21,0.25,11/10/2023,,0,,FALSE,,,0,
3082,2433,1,10,2.25,11/11/2023,加工した表面が良くないため再演算＆加工,0,,FALSE,,,0,
3083,2376,1,11,3,11/11/2023,,0,,FALSE,,,0,
3084,2377,1,13,3,11/11/2023,,0,,FALSE,,,0,
3085,2445,1,20,2,11/11/2023,,0,,FALSE,,,0,
3087,2431,1,15,1,11/11/2023,,0,,FALSE,,,0,
3088,1640,1,50,0.5,11/11/2023,,0,,FALSE,,,0,
3089,2445,1,21,0.5,11/13/2023,,0,,FALSE,,,0,
3090,2445,1,12,0.5,11/13/2023,,0,,FALSE,,,0,
3091,2446,1,23,1.5,11/13/2023,,0,,FALSE,,,0,
3092,2421,1,12,2.5,11/13/2023,,0,,FALSE,,,0,
3093,2422,1,13,3,11/13/2023,,0,,FALSE,,,0,
3094,2424,1,12,1.25,11/13/2023,,0,,FALSE,,,0,
3095,2425,1,13,1.75,11/13/2023,,0,,FALSE,,,0,
3096,2376,1,12,3,11/14/2023,,0,,FALSE,,,0,
3097,2442,1,22,0.25,11/14/2023,,0,,FALSE,,,0,
3098,2440,1,22,0.25,11/14/2023,,0,,FALSE,,,0,
3099,2454,1,42,0.5,11/14/2023,坂田工場・プラグ穴あけ,0,,FALSE,,,0,
3100,2377,1,13,1.5,11/13/2023,,0,,FALSE,,,0,
3101,1640,1,50,0.5,11/13/2023,,0,,FALSE,,,0,
3102,2431,1,11,2.5,11/14/2023,,0,,FALSE,,,0,
3103,2448,1,20,2,11/14/2023,,0,,FALSE,,,0,
3104,1640,1,888,1.75,11/14/2023,金型砂ショット・5S,0,,FALSE,,,0,
3105,2460,1,40,2.5,11/15/2023,,0,,FALSE,,,0,
3106,2448,1,24,0.25,11/15/2023,,0,,FALSE,,,0,
3107,2451,1,10,7,11/15/2023,バック穴加工図・裏表プログラム,0,,FALSE,,,0,
3109,2432,1,13,1.25,11/15/2023,,0,,FALSE,,,0,
3110,1640,1,50,0.5,11/15/2023,,0,,FALSE,,,0,
3111,2453,1,10,5,11/16/2023,バック穴図面・裏表プログラム・加工,0,,FALSE,,,0,
3112,2431,1,12,3,11/16/2023,,0,,FALSE,,,0,
3113,2432,1,13,1,11/16/2023,,0,,FALSE,,,0,
3114,2448,1,21,0.25,11/16/2023,,0,,FALSE,,,0,
3115,2448,1,22,0.25,11/16/2023,,0,,FALSE,,,0,
3116,2457,1,23,0.25,11/16/2023,,0,,FALSE,,,0,
3117,2462,1,14,3,11/16/2023,,0,,FALSE,,,0,
3118,1640,1,50,0.25,11/16/2023,,0,,FALSE,,,0,
3119,2462,1,14,2,11/17/2023,"Detail A, B の治具作成",0,,FALSE,,,0,
3120,2433,1,11,2.75,11/17/2023,,0,,FALSE,,,0,
3121,2434,1,13,3,11/17/2023,,0,,FALSE,,,0,
3122,2433,1,12,2,11/17/2023,,0,,FALSE,,,0,
3123,1640,1,50,0.75,11/17/2023,キリコ出し、5S,0,,FALSE,,,0,
3124,2433,1,12,1,11/20/2023,,0,,FALSE,,,0,
3127,2451,1,11,2,11/20/2023,,0,,FALSE,,,0,
3128,2451,1,12,1.5,11/20/2023,,0,,FALSE,,,0,
3129,2443,1,23,0.5,11/20/2023,,0,,FALSE,,,0,
3130,2441,1,23,0.5,11/20/2023,,0,,FALSE,,,0,
3131,2465,1,41,1.5,11/20/2023,,0,,FALSE,,,0,
3132,,1,40,2,11/20/2023,,0,,FALSE,,,0,
3133,2466,1,40,2.5,11/20/2023,,0,,FALSE,,,0,
3134,1640,1,50,0.25,11/20/2023,,0,,FALSE,,,0,
3135,2458,1,13,2.5,11/21/2023,,0,,FALSE,,,0,
3136,2452,1,10,7.75,11/21/2023,,0,,FALSE,,,0,
3137,2453,1,11,1.5,11/21/2023,,0,,FALSE,,,0,
3138,2453,1,12,1.5,11/21/2023,,0,,FALSE,,,0,
3139,,1,40,3.5,11/22/2023,,0,,FALSE,,,0,
3140,2450,1,10,3,11/22/2023,,0,,FALSE,,,0,
3141,2477,1,14,3,11/22/2023,,0,,FALSE,,,0,
3142,2473,1,40,3.5,11/22/2023,,0,,FALSE,,,0,
3143,1640,1,50,0.25,11/22/2023,,0,,FALSE,,,0,
3144,2452,1,11,2.5,11/24/2023,,0,,FALSE,,,0,
3145,2450,1,10,5,11/24/2023,金型2台の加工,0,,FALSE,,,0,
3146,2480,1,43,0.5,11/24/2023,PP板カット,0,,FALSE,,,0,
3148,2482,1,14,3,11/24/2023,追加工,0,,FALSE,,,0,
3149,1640,1,50,0.75,11/24/2023,,0,,FALSE,,,0,
3150,2477,1,14,0.25,11/24/2023,原点設定G59とG54を間違えたため不具合を発生しました。,0,,FALSE,,,0,
3151,2452,1,12,2.5,11/25/2023,,0,,FALSE,,,0,
3152,2471,1,13,2.5,11/25/2023,,0,,FALSE,,,0,
3153,2461,1,13,2,11/25/2023,,0,,FALSE,,,0,
3154,2450,1,15,2,11/25/2023,,0,,FALSE,,,0,
3155,2483,1,54,2.25,11/25/2023,ドアクローザー取付金具の作り,0,,FALSE,,,0,
3156,1640,1,50,0.5,11/25/2023,,0,,FALSE,,,0,
3157,2483,1,54,3,11/27/2023,ドアクローザー取付,0,,FALSE,,,0,
3158,2471,1,13,1,11/27/2023,,0,,FALSE,,,0,
3159,2488,1,14,2.5,11/27/2023,,0,,FALSE,,,0,
3161,2477,1,14,1,11/27/2023,,0,,FALSE,,,0,
3162,1640,1,50,1.75,11/27/2023,5S・梱包　「ATS-032],0,,FALSE,,,0,
3163,2449,1,20,1.5,11/28/2023,,0,,FALSE,,,0,
3164,2450,1,11,4.5,11/28/2023,,0,,FALSE,,,0,
3165,2478,1,40,2.75,11/28/2023,,0,,FALSE,,,0,
3166,,1,50,0.25,11/28/2023,,0,,FALSE,,,0,
3167,1640,1,50,0.25,11/28/2023,,0,,FALSE,,,0,
3168,2450,1,12,5.5,11/29/2023,,0,,FALSE,,,0,
3169,2474,1,13,5,11/29/2023,,0,,FALSE,,,0,
3170,2449,1,21,0.25,11/29/2023,,0,,FALSE,,,0,
3171,2449,1,22,0.25,11/29/2023,,0,,FALSE,,,0,
3172,1640,1,50,1,11/29/2023,キリコ出し・5S,0,,FALSE,,,0,
3173,2456,1,23,0.25,11/30/2023,,0,,FALSE,,,0,
3174,2474,1,13,2.25,11/30/2023,,0,,FALSE,,,0,
3175,2450,1,15,2,11/30/2023,横穴あけ、パーツ取付,0,,FALSE,,,0,
3176,1640,1,51,1.75,11/30/2023,青森工場へ「フレーム」・茨城工場へ「OOT-042　金型2個、カッター」・テフロン加工出し「YMS-001」,0,,FALSE,,,0,
3177,2487,1,10,3,11/30/2023,,0,,FALSE,,,0,
3179,1640,1,50,0.5,11/30/2023,,0,,FALSE,,,0,
3180,2468,1,10,3,12/1/2023,,0,,FALSE,,,0,
3181,2487,1,11,3,12/1/2023,,0,,FALSE,,,0,
3182,2487,1,12,2,12/1/2023,,0,,FALSE,,,0,
3183,2495,1,14,3,12/1/2023,,0,,FALSE,,,0,
3184,2479,1,10,1,12/1/2023,,0,,FALSE,,,0,
3185,2490,1,13,3,12/4/2023,,0,,FALSE,,,0,
3186,2468,1,12,1,12/4/2023,,0,,FALSE,,,0,
3187,2491,1,13,2,12/4/2023,,0,,FALSE,,,0,
3188,2479,1,10,2.5,12/4/2023,,0,,FALSE,,,0,
3189,2495,1,14,2.5,12/4/2023,横穴あけ・タップ,0,,FALSE,,,0,
3190,2486,1,10,4,12/5/2023,在庫の材料「471X40１」から製作,0,,FALSE,在庫の材料　471X40１から製作,,0,
3191,2495,1,14,3,12/5/2023,４面用,0,,FALSE,,,0,
3192,2493,1,24,3,12/5/2023,MILLAC 468V 機械で加工,0,,FALSE,,,0,
3193,1640,1,888,1,12/5/2023,金型穴あけの教育,0,,FALSE,,,0,
3194,2495,1,14,2,12/6/2023,カッター刃の取付,0,,FALSE,,,0,
3195,2497,1,14,3,12/6/2023,,0,,FALSE,,,0,
3196,2498,1,14,1,12/6/2023,15x50x100 プレートの追加工「１０個」,0,,FALSE,,,0,
3198,2493,6,21,0.5,12/6/2023,,0,,FALSE,,,0,
3199,2493,6,22,0.5,12/6/2023,,0,,FALSE,,,0,
3200,2467,1,10,3,12/6/2023,,0,,FALSE,,,0,
3201,2470,1,20,1.5,12/6/2023,,0,,FALSE,,,0,
3202,1640,1,50,0.25,12/6/2023,,0,,FALSE,,,0,
3203,2494,6,23,0.5,12/7/2023,,0,,FALSE,,,0,
3204,2486,6,11,1,12/7/2023,,0,,FALSE,,,0,
3205,2479,6,11,5.25,12/7/2023,,0,,FALSE,F,,0,
3206,2502,1,14,6,12/7/2023,,0,,FALSE,,,0,
3207,2470,1,20,0.5,12/7/2023,,0,,FALSE,,,0,
3208,2496,1,13,0.5,12/7/2023,べニアカット・穴あけ,0,,FALSE,,,0,
3209,2489,1,13,0.5,12/7/2023,べニアカット・穴あけ,0,,FALSE,,,0,
3211,2497,1,14,2.5,12/7/2023,M6タップ・パーツ作成,0,,FALSE,,,0,
3212,1640,1,50,0.25,12/7/2023,,0,,FALSE,,,0,
3213,2486,6,11,2.25,12/8/2023,,0,,FALSE,,,0,
3214,2486,1,12,2,12/8/2023,,0,,FALSE,,,0,
3215,2496,6,13,3,12/8/2023,,0,,FALSE,,,0,
3216,2470,6,21,1.5,12/8/2023,,0,,FALSE,,,0,
3217,2502,1,14,2,12/8/2023,PT3/8タップ・水冷チェック,0,,FALSE,,,0,
3218,2504,1,14,5,12/8/2023,,0,,FALSE,,,0,
3219,1640,1,720,1.25,12/8/2023,,0,,FALSE,,,0,
3221,2496,1,13,0.5,12/9/2023,,0,,FALSE,,,0,
3222,2506,1,13,2.5,12/9/2023,,0,,FALSE,,,0,
3223,2469,1,10,2.5,12/9/2023,,0,,FALSE,,,0,
3224,2499,1,10,2.5,12/9/2023,,0,,FALSE,,,0,
3225,2467,6,11,4.5,12/11/2023,,0,,FALSE,,,0,
3226,2467,1,12,2.75,12/11/2023,,0,,FALSE,,,0,
3227,2492,1,13,3,12/11/2023,,0,,FALSE,,,0,
3228,2470,6,21,0.5,12/11/2023,,0,,FALSE,,,0,
3229,2470,6,22,1.75,12/11/2023,,0,,FALSE,,,0,
3230,2505,1,40,3,12/11/2023,,0,,FALSE,,,0,
3231,1640,1,54,1.5,12/11/2023,DuraVertical 5080 機械の給油・ATCアーム掃除,0,,FALSE,,,0,
3232,1640,1,720,0.5,12/11/2023,,0,,FALSE,,,0,
3233,1640,6,50,0.25,12/12/2023,,0,,FALSE,,,0,
3234,2479,6,12,2.75,12/12/2023,,0,,FALSE,,,0,
3235,2479,1,12,2,12/12/2023,角削り・ミガキ,0,,FALSE,,,0,
3236,2489,6,13,2,12/12/2023,,0,,FALSE,,,0,
3237,2469,6,11,2,12/12/2023,,0,,FALSE,,,0,
3238,2489,1,13,1.5,12/12/2023,,0,,FALSE,,,0,
3239,2507,1,10,3.5,12/12/2023,,0,,FALSE,,,0,
3240,2217,1,888,0.25,12/12/2023,水漏れ修理,0,,FALSE,,,0,
3241,2469,1,15,0.5,12/12/2023,バック穴追加工,0,,FALSE,,,0,
3242,1640,1,720,1.25,12/12/2023,,0,,FALSE,,,0,
3243,2508,1,10,3.5,12/13/2023,,0,,FALSE,,,0,
3244,2469,6,12,2,12/13/2023,,0,,FALSE,,,0,
3245,1640,6,50,0.25,12/13/2023,,0,,FALSE,,,0,
3246,2499,6,11,3,12/13/2023,,0,,FALSE,,,0,
3247,2503,6,23,0.5,12/13/2023,,0,,FALSE,,,0,
3248,2484,6,13,1.25,12/13/2023,,0,,FALSE,,,0,
3249,2504,1,14,5,12/13/2023,,0,,FALSE,,,0,
3250,2484,1,13,0.5,12/13/2023,,0,,FALSE,べニアカット・穴あけ,,0,
3251,2500,1,13,1,12/13/2023,,0,,FALSE,,,0,
3252,1640,1,50,0.75,12/13/2023,,0,,FALSE,,,0,
3253,1640,6,50,0.25,12/14/2023,,0,,FALSE,,,0,
3254,2484,6,13,2.5,12/14/2023,,0,,FALSE,,,0,
3255,2499,6,12,2.5,12/14/2023,,0,,FALSE,,,0,
3256,2500,6,13,1.75,12/14/2023,,0,,FALSE,,,0,
3257,2276,1,50,10.75,12/14/2023,金型整理・掃除,0,,FALSE,,,0,
3258,1640,6,50,0.25,12/15/2023,,0,,FALSE,,,0,
3260,2508,6,11,2.5,12/15/2023,,0,,FALSE,,,0,
3261,2500,6,13,2.75,12/15/2023,,0,,FALSE,,,0,
3262,2508,6,12,1.5,12/15/2023,,0,,FALSE,,,0,
3263,2510,1,14,2,12/15/2023,外寸変更　V--＞J,0,,FALSE,,,0,
3264,2511,1,14,2.5,12/15/2023,外寸変更　V--＞J,0,,FALSE,,,0,
3265,,1,13,3,12/15/2023,,0,,FALSE,,,0,
3266,2512,1,13,3,12/15/2023,,0,,FALSE,,,0,
3267,1640,1,50,2.5,12/15/2023,,0,,FALSE,,,0,
3268,2510,1,15,1,12/18/2023,外寸変更　V--＞J,0,,FALSE,,,0,
3269,2516,1,42,0.5,12/18/2023,外寸変更　V--＞J,0,,FALSE,,,0,
3270,2511,1,15,1,12/18/2023,外寸変更　V--＞J,0,,FALSE,,,0,
3271,2517,1,42,0.5,12/18/2023,外寸変更　V--＞J,0,,FALSE,,,0,
3272,2508,6,12,2,12/18/2023,,0,,FALSE,,,0,
3273,2507,6,11,3,12/18/2023,,0,,FALSE,,,0,
3274,2507,1,11,3,12/18/2023,,0,,FALSE,,,0,
3275,2512,1,13,3,12/18/2023,,0,,FALSE,,,0,
3276,2499,1,12,0.5,12/18/2023,,0,,FALSE,,,0,
3277,1640,1,50,0.5,12/18/2023,,0,,FALSE,,,0,
3278,1640,6,50,0.25,12/19/2023,,0,,FALSE,,,0,
3280,2509,6,13,2.75,12/19/2023,,0,,FALSE,,,0,
3281,2507,6,12,3.75,12/19/2023,,0,,FALSE,,,0,
3282,1640,6,888,0.25,12/19/2023,消防訓練,0,,FALSE,,,0,
3283,2507,1,12,2,12/19/2023,,0,,FALSE,,,0,
3284,1640,1,50,5.5,12/19/2023,6号機金具作成・金型部門掃除,0,,FALSE,,,0,
3285,2549,1,888,2,12/19/2023,彫刻の文字合わせてプログラム,0,,FALSE,,,0,
3286,1640,6,50,0.25,12/20/2023,,0,,FALSE,,,0,
3287,1640,6,888,2,12/20/2023,吉田第二ビルの掃除「フエンさんの部屋302」,0,,FALSE,,,0,
3288,2509,6,13,2,12/20/2023,,0,,FALSE,,,0,
3289,2518,6,13,2.75,12/20/2023,,0,,FALSE,,,0,
3290,2513,1,10,3,12/20/2023,,0,,FALSE,,,0,
3291,2501,1,20,1.5,12/20/2023,,0,,FALSE,,,0,
3292,2484,1,42,0.5,12/20/2023,プラグ、ZA圧空ベース穴追加工,0,,FALSE,VIET,,0,
3293,1640,1,50,4.25,12/20/2023,,0,,FALSE,,,0,
3294,1640,6,50,0.25,12/21/2023,,0,,FALSE,,,0,
3295,2518,6,13,3,12/21/2023,,0,,FALSE,,,0,
3296,1640,6,888,3.75,12/21/2023,金型棚の組立応援,0,,FALSE,,,0,
3297,2513,1,10,1,12/21/2023,アンダースタック・彫刻・面取り,0,,FALSE,,,0,
3298,2276,1,50,10,12/21/2023,金型の棚組立・金型整理,0,,FALSE,,,0,
3299,1640,6,50,0.25,12/22/2023,,0,,FALSE,,,0,
3300,2513,6,11,3,12/22/2023,,0,,FALSE,,,0,
3301,2513,6,12,3,12/22/2023,,0,,FALSE,,,0,
3302,1640,6,888,0.75,12/22/2023,金型整理サポート,0,,FALSE,,,0,
3303,2514,1,10,3.5,12/22/2023,,0,,FALSE,,,0,
3304,1640,1,888,1.5,12/22/2023,7号機用スタキング・水冷ベース直し,0,,FALSE,,,0,
3305,2276,1,50,4,12/22/2023,金型のTKDシリーズ移動,0,,FALSE,,,0,
3306,2501,1,20,0.5,12/22/2023,,0,,FALSE,,,0,
